Ewe/V	<I>/mA	cycle number	
6,0522832E-002	1,863186416190326E-001	1,000000000000000E+000
6,1551575E-002	1,892332583277804E-001	1,000000000000000E+000
6,2557183E-002	1,902597289170247E-001	1,000000000000000E+000
6,3628390E-002	1,924649323854188E-001	1,000000000000000E+000
6,4538255E-002	1,945916731815995E-001	1,000000000000000E+000
6,5559573E-002	1,965824690673308E-001	1,000000000000000E+000
6,6535667E-002	1,981971388061847E-001	1,000000000000000E+000
6,7525148E-002	1,997439546717543E-001	1,000000000000000E+000
6,8602927E-002	2,026050227383779E-001	1,000000000000000E+000
6,9599830E-002	2,106879349384050E-001	1,000000000000000E+000
7,0554234E-002	2,054884671233590E-001	1,000000000000000E+000
7,1598910E-002	2,086575691614105E-001	1,000000000000000E+000
7,2452724E-002	2,099295390200704E-001	1,000000000000000E+000
7,3587194E-002	2,112666980311692E-001	1,000000000000000E+000
7,4567765E-002	2,128546442965882E-001	1,000000000000000E+000
7,5618356E-002	2,146708956635044E-001	1,000000000000000E+000
7,6596372E-002	2,163560873596007E-001	1,000000000000000E+000
7,7532768E-002	2,179584551292169E-001	1,000000000000000E+000
7,8594223E-002	2,190135672248692E-001	1,000000000000000E+000
7,9640366E-002	2,203921857031272E-001	1,000000000000000E+000
8,0573156E-002	2,224597669103092E-001	1,000000000000000E+000
8,1583232E-002	2,233427500015956E-001	1,000000000000000E+000
8,2569942E-002	2,252566757508463E-001	1,000000000000000E+000
8,3466224E-002	2,273299738428456E-001	1,000000000000000E+000
8,4605359E-002	2,293869429009234E-001	1,000000000000000E+000
8,5542828E-002	2,303787271569795E-001	1,000000000000000E+000
8,6609311E-002	2,328940004938183E-001	1,000000000000000E+000
8,7736778E-002	2,402840397812224E-001	1,000000000000000E+000
8,8571280E-002	2,366869530459459E-001	1,000000000000000E+000
8,9734823E-002	2,386319399423278E-001	1,000000000000000E+000
9,0641499E-002	2,406221055555049E-001	1,000000000000000E+000
9,1644138E-002	2,423071776283905E-001	1,000000000000000E+000
9,2603892E-002	2,434425531213902E-001	1,000000000000000E+000
9,3536898E-002	2,462997898562922E-001	1,000000000000000E+000
9,4548024E-002	2,475166049941135E-001	1,000000000000000E+000
9,5610738E-002	2,502714121559024E-001	1,000000000000000E+000
9,6620373E-002	2,512118710308444E-001	1,000000000000000E+000
9,7553812E-002	2,539698850984382E-001	1,000000000000000E+000
9,8549016E-002	2,552530667744577E-001	1,000000000000000E+000
9,9570118E-002	2,572613615904826E-001	1,000000000000000E+000
1,0060672E-001	2,586959631234009E-001	1,000000000000000E+000
1,0155543E-001	2,610708572125686E-001	1,000000000000000E+000
1,0256911E-001	2,625361374682856E-001	1,000000000000000E+000
1,0354963E-001	2,720788781169001E-001	1,000000000000000E+000
1,0453529E-001	2,660017237843331E-001	1,000000000000000E+000
1,0559183E-001	2,692558820255955E-001	1,000000000000000E+000
1,0658491E-001	2,706782930634093E-001	1,000000000000000E+000
1,0754383E-001	2,717129176534305E-001	1,000000000000000E+000
1,0854369E-001	2,742808178170703E-001	1,000000000000000E+000
1,0964928E-001	2,757492426575912E-001	1,000000000000000E+000
1,1054195E-001	2,773748327615779E-001	1,000000000000000E+000
1,1163354E-001	2,785724642324374E-001	1,000000000000000E+000
1,1258799E-001	2,812009880370985E-001	1,000000000000000E+000
1,1357258E-001	2,827393041613209E-001	1,000000000000000E+000
1,1454442E-001	2,843791059632279E-001	1,000000000000000E+000
1,1554579E-001	2,864285521467931E-001	1,000000000000000E+000
1,1648028E-001	2,880918865299060E-001	1,000000000000000E+000
1,1763830E-001	2,892876910045761E-001	1,000000000000000E+000
1,1863331E-001	2,974352835832791E-001	1,000000000000000E+000
1,1956374E-001	2,941653372512936E-001	1,000000000000000E+000
1,2055597E-001	2,954274238242478E-001	1,000000000000000E+000
1,2160105E-001	2,969172797165811E-001	1,000000000000000E+000
1,2253533E-001	2,986934505558276E-001	1,000000000000000E+000
1,2358616E-001	2,995245059331264E-001	1,000000000000000E+000
1,2461236E-001	3,017690535376065E-001	1,000000000000000E+000
1,2553433E-001	3,026398708526473E-001	1,000000000000000E+000
1,2658535E-001	3,042205893434593E-001	1,000000000000000E+000
1,2764975E-001	3,061862667608617E-001	1,000000000000000E+000
1,2860633E-001	3,073629785018674E-001	1,000000000000000E+000
1,2958963E-001	3,083198914925256E-001	1,000000000000000E+000
1,3054621E-001	3,096218655506777E-001	1,000000000000000E+000
1,3152424E-001	3,110602738904862E-001	1,000000000000000E+000
1,3252474E-001	3,108883981023816E-001	1,000000000000000E+000
1,3356304E-001	3,126832421403387E-001	1,000000000000000E+000
1,3465336E-001	3,132239394924721E-001	1,000000000000000E+000
1,3556449E-001	3,138424536575473E-001	1,000000000000000E+000
1,3666540E-001	3,145368170614065E-001	1,000000000000000E+000
1,3772303E-001	3,161106680830326E-001	1,000000000000000E+000
1,3859108E-001	3,170291788927808E-001	1,000000000000000E+000
1,3955741E-001	3,185646500852388E-001	1,000000000000000E+000
1,4053096E-001	3,204108966617953E-001	1,000000000000000E+000
1,4156808E-001	3,266529464162895E-001	1,000000000000000E+000
1,4265783E-001	3,258060192068435E-001	1,000000000000000E+000
1,4364369E-001	3,259720809033361E-001	1,000000000000000E+000
1,4443639E-001	3,283381518493935E-001	1,000000000000000E+000
1,4555323E-001	3,299705490676912E-001	1,000000000000000E+000
1,4661999E-001	3,322870907528950E-001	1,000000000000000E+000
1,4751561E-001	3,345497522968819E-001	1,000000000000000E+000
1,4853756E-001	3,358613928366045E-001	1,000000000000000E+000
1,4958222E-001	3,381695721764122E-001	1,000000000000000E+000
1,5060842E-001	3,401873022214410E-001	1,000000000000000E+000
1,5148582E-001	3,419735197547005E-001	1,000000000000000E+000
1,5257443E-001	3,437789661240667E-001	1,000000000000000E+000
1,5350935E-001	3,466021844392868E-001	1,000000000000000E+000
1,5450688E-001	3,483249012949989E-001	1,000000000000000E+000
1,5557894E-001	3,504388209742801E-001	1,000000000000000E+000
1,5648840E-001	3,590772803614142E-001	1,000000000000000E+000
1,5757716E-001	3,544909236176563E-001	1,000000000000000E+000
1,5853354E-001	3,575086254988702E-001	1,000000000000000E+000
1,5956144E-001	3,582957411029692E-001	1,000000000000000E+000
1,6064599E-001	3,606495366483529E-001	1,000000000000000E+000
1,6149451E-001	3,625108333201046E-001	1,000000000000000E+000
1,6249418E-001	3,645108744709047E-001	1,000000000000000E+000
1,6350827E-001	3,664936116223956E-001	1,000000000000000E+000
1,6455443E-001	3,682186716339677E-001	1,000000000000000E+000
1,6553012E-001	3,695765249689842E-001	1,000000000000000E+000
1,6649027E-001	3,728365963583609E-001	1,000000000000000E+000
1,6756658E-001	3,738885256203106E-001	1,000000000000000E+000
1,6855414E-001	3,760088020676959E-001	1,000000000000000E+000
1,6959752E-001	3,779414916255832E-001	1,000000000000000E+000
1,7061418E-001	3,792336864603895E-001	1,000000000000000E+000
1,7160904E-001	3,883878233480380E-001	1,000000000000000E+000
1,7249970E-001	3,839365725612485E-001	1,000000000000000E+000
1,7348215E-001	3,855273923836648E-001	1,000000000000000E+000
1,7452067E-001	3,876137361706564E-001	1,000000000000000E+000
1,7560482E-001	3,899829764591756E-001	1,000000000000000E+000
1,7652465E-001	3,915170736662649E-001	1,000000000000000E+000
1,7763451E-001	3,927753301233898E-001	1,000000000000000E+000
1,7854819E-001	3,947423809311470E-001	1,000000000000000E+000
1,7954277E-001	3,964841912966235E-001	1,000000000000000E+000
1,8056090E-001	3,974058924553315E-001	1,000000000000000E+000
1,8160789E-001	3,984305656049436E-001	1,000000000000000E+000
1,8265764E-001	3,999308081240300E-001	1,000000000000000E+000
1,8351530E-001	4,007064811367975E-001	1,000000000000000E+000
1,8459648E-001	4,018048458836141E-001	1,000000000000000E+000
1,8550655E-001	4,033392475038369E-001	1,000000000000000E+000
1,8660620E-001	4,038456982363874E-001	1,000000000000000E+000
1,8761328E-001	4,042599110915850E-001	1,000000000000000E+000
1,8847623E-001	4,048785550726797E-001	1,000000000000000E+000
1,8948546E-001	4,044439921207319E-001	1,000000000000000E+000
1,9057746E-001	4,045460118860422E-001	1,000000000000000E+000
1,9157226E-001	4,038762344150912E-001	1,000000000000000E+000
1,9253284E-001	4,038080539968303E-001	1,000000000000000E+000
1,9363248E-001	4,047158641171542E-001	1,000000000000000E+000
1,9455361E-001	4,056107409350171E-001	1,000000000000000E+000
1,9556260E-001	4,064394621592440E-001	1,000000000000000E+000
1,9660558E-001	4,085021373401929E-001	1,000000000000000E+000
1,9754623E-001	4,101290186453213E-001	1,000000000000000E+000
1,9844119E-001	4,179262500773717E-001	1,000000000000000E+000
1,9962177E-001	4,153366377835902E-001	1,000000000000000E+000
2,0016828E-001	4,170987162506199E-001	1,000000000000000E+000
2,0063062E-001	4,174766987562180E-001	1,000000000000000E+000
2,0044337E-001	4,179519712924957E-001	1,000000000000000E+000
2,0025453E-001	4,115958958864212E-001	1,000000000000000E+000
2,0004785E-001	3,002279871660818E-001	1,000000000000000E+000
1,9865791E-001	2,872606475268396E-001	1,000000000000000E+000
1,9774511E-001	2,786465833584471E-001	1,000000000000000E+000
1,9671804E-001	2,704545525161348E-001	1,000000000000000E+000
1,9579482E-001	2,668271371059951E-001	1,000000000000000E+000
1,9476034E-001	2,617418650899923E-001	1,000000000000000E+000
1,9374262E-001	2,574031312380822E-001	1,000000000000000E+000
1,9277862E-001	2,537385917579140E-001	1,000000000000000E+000
1,9175695E-001	2,428211480534328E-001	1,000000000000000E+000
1,9069400E-001	2,453771418270976E-001	1,000000000000000E+000
1,8971726E-001	2,422168471643502E-001	1,000000000000000E+000
1,8873967E-001	2,385659749205740E-001	1,000000000000000E+000
1,8767804E-001	2,352762990631174E-001	1,000000000000000E+000
1,8672846E-001	2,323049387325442E-001	1,000000000000000E+000
1,8585384E-001	2,284034143667664E-001	1,000000000000000E+000
1,8480259E-001	2,262175138781064E-001	1,000000000000000E+000
1,8383418E-001	2,220378323949674E-001	1,000000000000000E+000
1,8281393E-001	2,132175214097112E-001	1,000000000000000E+000
1,8176097E-001	2,173415249239454E-001	1,000000000000000E+000
1,8077296E-001	2,126132982084534E-001	1,000000000000000E+000
1,7978500E-001	2,109951247435264E-001	1,000000000000000E+000
1,7883903E-001	2,072745077700047E-001	1,000000000000000E+000
1,7777590E-001	2,050506186593948E-001	1,000000000000000E+000
1,7684884E-001	2,021755530602416E-001	1,000000000000000E+000
1,7582498E-001	1,995400334449701E-001	1,000000000000000E+000
1,7487095E-001	1,973064037220973E-001	1,000000000000000E+000
1,7378765E-001	1,939206525631660E-001	1,000000000000000E+000
1,7281315E-001	1,878513386731768E-001	1,000000000000000E+000
1,7172828E-001	1,874043912523324E-001	1,000000000000000E+000
1,7079762E-001	1,862160986056556E-001	1,000000000000000E+000
1,6980007E-001	1,834861981915319E-001	1,000000000000000E+000
1,6876347E-001	1,811365726429766E-001	1,000000000000000E+000
1,6783024E-001	1,778590771007464E-001	1,000000000000000E+000
1,6672337E-001	1,761484327079319E-001	1,000000000000000E+000
1,6577807E-001	1,725298174553448E-001	1,000000000000000E+000
1,6474891E-001	1,705542926598966E-001	1,000000000000000E+000
1,6378066E-001	1,672280176749665E-001	1,000000000000000E+000
1,6277611E-001	1,647634481390323E-001	1,000000000000000E+000
1,6176929E-001	1,556850224345306E-001	1,000000000000000E+000
1,6076727E-001	1,578727368291262E-001	1,000000000000000E+000
1,5983680E-001	1,550747614431509E-001	1,000000000000000E+000
1,5877071E-001	1,522440184813203E-001	1,000000000000000E+000
1,5774664E-001	1,495528337416345E-001	1,000000000000000E+000
1,5679580E-001	1,460385623957145E-001	1,000000000000000E+000
1,5576534E-001	1,428841843088677E-001	1,000000000000000E+000
1,5479900E-001	1,393960948076303E-001	1,000000000000000E+000
1,5376687E-001	1,353418722024400E-001	1,000000000000000E+000
1,5269740E-001	1,256150252237505E-001	1,000000000000000E+000
1,5181747E-001	1,292529399636099E-001	1,000000000000000E+000
1,5079296E-001	1,254230944776080E-001	1,000000000000000E+000
1,4973812E-001	1,229596737798097E-001	1,000000000000000E+000
1,4876157E-001	1,201170612152463E-001	1,000000000000000E+000
1,4784110E-001	1,182751488134575E-001	1,000000000000000E+000
1,4674845E-001	1,164648242540557E-001	1,000000000000000E+000
1,4583349E-001	1,148479240364395E-001	1,000000000000000E+000
1,4487863E-001	1,131188371671468E-001	1,000000000000000E+000
1,4379893E-001	1,108294274050022E-001	1,000000000000000E+000
1,4279673E-001	1,093557899390971E-001	1,000000000000000E+000
1,4182316E-001	1,077040030698602E-001	1,000000000000000E+000
1,4079696E-001	1,061791471115109E-001	1,000000000000000E+000
1,3980988E-001	1,046306426352306E-001	1,000000000000000E+000
1,3866033E-001	9,708737318740335E-002	1,000000000000000E+000
1,3775513E-001	1,010740552123431E-001	1,000000000000000E+000
1,3688540E-001	9,941898385942427E-002	1,000000000000000E+000
1,3578406E-001	9,805901809724893E-002	1,000000000000000E+000
1,3482280E-001	9,603195799152486E-002	1,000000000000000E+000
1,3388979E-001	9,500623390906404E-002	1,000000000000000E+000
1,3278590E-001	9,316516443828338E-002	1,000000000000000E+000
1,3168944E-001	9,152217447990596E-002	1,000000000000000E+000
1,3081673E-001	8,970974099874085E-002	1,000000000000000E+000
1,2976186E-001	8,844637947752049E-002	1,000000000000000E+000
1,2877409E-001	8,665197036073891E-002	1,000000000000000E+000
1,2783535E-001	8,407010781552837E-002	1,000000000000000E+000
1,2673612E-001	8,321892325249003E-002	1,000000000000000E+000
1,2575749E-001	8,173213031841486E-002	1,000000000000000E+000
1,2473340E-001	7,935958573620594E-002	1,000000000000000E+000
1,2382185E-001	7,813620403693611E-002	1,000000000000000E+000
1,2269822E-001	7,673075087627215E-002	1,000000000000000E+000
1,2176229E-001	7,156521378783531E-002	1,000000000000000E+000
1,2081185E-001	7,051933995292847E-002	1,000000000000000E+000
1,1978544E-001	7,117509140193257E-002	1,000000000000000E+000
1,1867454E-001	6,864677548098097E-002	1,000000000000000E+000
1,1775597E-001	6,743007091184472E-002	1,000000000000000E+000
1,1677817E-001	6,584562440144170E-002	1,000000000000000E+000
1,1583351E-001	6,396638577441813E-002	1,000000000000000E+000
1,1482067E-001	6,333459611050785E-002	1,000000000000000E+000
1,1382971E-001	6,084477429006574E-002	1,000000000000000E+000
1,1281369E-001	5,939043412864642E-002	1,000000000000000E+000
1,1176119E-001	5,740313712805012E-002	1,000000000000000E+000
1,1085619E-001	5,541000686288411E-002	1,000000000000000E+000
1,0982256E-001	5,367731200466463E-002	1,000000000000000E+000
1,0876857E-001	5,191503202594416E-002	1,000000000000000E+000
1,0781221E-001	4,958352496355994E-002	1,000000000000000E+000
1,0677073E-001	4,830277559813123E-002	1,000000000000000E+000
1,0577492E-001	4,626044106165250E-002	1,000000000000000E+000
1,0490283E-001	3,820033420278290E-002	1,000000000000000E+000
1,0212654E-001	4,261294410899316E-002	1,000000000000000E+000
9,9787578E-002	4,728319216097809E-002	1,000000000000000E+000
9,8943666E-002	3,776026836971552E-002	1,000000000000000E+000
9,7877763E-002	2,614465919355613E-002	1,000000000000000E+000
9,6724413E-002	2,295205363932645E-002	1,000000000000000E+000
9,5702678E-002	2,467778701813797E-002	1,000000000000000E+000
9,4691552E-002	2,421261344797035E-002	1,000000000000000E+000
9,3799211E-002	2,018532775400683E-002	1,000000000000000E+000
9,2790969E-002	1,314290954906028E-002	1,000000000000000E+000
9,1826752E-002	1,390336889421134E-002	1,000000000000000E+000
9,0938106E-002	1,592991369802305E-002	1,000000000000000E+000
8,9760348E-002	1,478487711089356E-002	1,000000000000000E+000
8,8683195E-002	1,146832773115929E-002	1,000000000000000E+000
8,7802410E-002	9,613241946175972E-003	1,000000000000000E+000
8,6722292E-002	8,272498790675990E-003	1,000000000000000E+000
8,5708626E-002	6,830245935109114E-003	1,000000000000000E+000
8,4877715E-002	5,931397355501147E-003	1,000000000000000E+000
8,3887398E-002	5,041924427334601E-003	1,000000000000000E+000
8,2843162E-002	2,679695374657368E-003	1,000000000000000E+000
8,1788093E-002	8,835257813188911E-004	1,000000000000000E+000
8,0777392E-002	1,808663161600509E-005	1,000000000000000E+000
7,9838663E-002	-1,189718509623258E-003	1,000000000000000E+000
7,8784652E-002	-3,005891542165445E-003	1,000000000000000E+000
7,7728301E-002	-4,812762997365383E-003	1,000000000000000E+000
7,6740950E-002	-6,837155506622741E-003	1,000000000000000E+000
7,5905092E-002	-1,070531762929422E-002	1,000000000000000E+000
7,4851193E-002	-1,326728202063043E-002	1,000000000000000E+000
7,3689774E-002	-1,149238897455182E-002	1,000000000000000E+000
7,2781600E-002	-1,082400054292517E-002	1,000000000000000E+000
7,1728446E-002	-1,306551106245024E-002	1,000000000000000E+000
7,0803076E-002	-1,587030417916441E-002	1,000000000000000E+000
6,9799170E-002	-1,770583148916337E-002	1,000000000000000E+000
6,8819679E-002	-1,815897987883845E-002	1,000000000000000E+000
6,7802191E-002	-1,912936699550799E-002	1,000000000000000E+000
6,7004830E-002	-2,129455485555803E-002	1,000000000000000E+000
6,5965474E-002	-2,331207566991605E-002	1,000000000000000E+000
6,4837590E-002	-2,478442925267785E-002	1,000000000000000E+000
6,3620977E-002	-2,618384437422105E-002	1,000000000000000E+000
6,2874772E-002	-2,743356459379565E-002	1,000000000000000E+000
6,1936036E-002	-2,859060885384679E-002	1,000000000000000E+000
6,0850818E-002	-3,062092010158157E-002	1,000000000000000E+000
5,9868358E-002	-3,253469153423777E-002	1,000000000000000E+000
5,8933653E-002	-3,363707279721788E-002	1,000000000000000E+000
5,7798553E-002	-3,528640027959912E-002	1,000000000000000E+000
5,6790188E-002	-3,646272531801109E-002	1,000000000000000E+000
5,5882502E-002	-4,000178987108571E-002	1,000000000000000E+000
5,4878145E-002	-4,483459287762837E-002	1,000000000000000E+000
5,3702928E-002	-4,341309608814004E-002	1,000000000000000E+000
5,2784566E-002	-4,217586738781787E-002	1,000000000000000E+000
5,1816531E-002	-4,408232880006005E-002	1,000000000000000E+000
5,0936595E-002	-4,686558165768573E-002	1,000000000000000E+000
4,9933750E-002	-4,843672045131397E-002	1,000000000000000E+000
4,8986096E-002	-4,977495990008007E-002	1,000000000000000E+000
4,7885600E-002	-5,140954409337917E-002	1,000000000000000E+000
4,6866834E-002	-5,293746444901126E-002	1,000000000000000E+000
4,5925330E-002	-5,500687902288837E-002	1,000000000000000E+000
4,4827171E-002	-5,679569836744691E-002	1,000000000000000E+000
4,3864444E-002	-5,818951280606477E-002	1,000000000000000E+000
4,2801950E-002	-5,990810935165614E-002	1,000000000000000E+000
4,1796979E-002	-6,180586727956905E-002	1,000000000000000E+000
4,0951643E-002	-6,378483211543984E-002	1,000000000000000E+000
3,9920352E-002	-6,541587638073687E-002	1,000000000000000E+000
3,8925983E-002	-6,894532512200779E-002	1,000000000000000E+000
3,8022108E-002	-7,397747286207346E-002	1,000000000000000E+000
3,6761973E-002	-7,245362088886154E-002	1,000000000000000E+000
3,5933409E-002	-7,134011613541391E-002	1,000000000000000E+000
3,4944147E-002	-7,333873438053828E-002	1,000000000000000E+000
3,3875283E-002	-7,547378846599417E-002	1,000000000000000E+000
3,2859273E-002	-7,784955427309281E-002	1,000000000000000E+000
3,1808876E-002	-7,984006707556568E-002	1,000000000000000E+000
3,0939128E-002	-8,017306033677091E-002	1,000000000000000E+000
2,9888945E-002	-8,147805165370080E-002	1,000000000000000E+000
2,8741322E-002	-8,294547872436731E-002	1,000000000000000E+000
2,7903417E-002	-8,483250379019053E-002	1,000000000000000E+000
2,6931351E-002	-8,640538439956602E-002	1,000000000000000E+000
2,5908548E-002	-8,842727280635776E-002	1,000000000000000E+000
2,4951128E-002	-9,026690011766414E-002	1,000000000000000E+000
2,3855517E-002	-9,082299738009958E-002	1,000000000000000E+000
2,2973672E-002	-9,224613618829969E-002	1,000000000000000E+000
2,1784442E-002	-9,400146155773315E-002	1,000000000000000E+000
2,0844005E-002	-9,556630297124163E-002	1,000000000000000E+000
1,9967176E-002	-1,000322673612066E-001	1,000000000000000E+000
1,8827094E-002	-1,034428028182849E-001	1,000000000000000E+000
1,7689237E-002	-1,013818240414061E-001	1,000000000000000E+000
1,6875107E-002	-1,004624679076691E-001	1,000000000000000E+000
1,6003875E-002	-1,024845006953303E-001	1,000000000000000E+000
1,4871747E-002	-1,052546946124898E-001	1,000000000000000E+000
1,3997119E-002	-1,070974092710656E-001	1,000000000000000E+000
1,2934407E-002	-1,081283747076262E-001	1,000000000000000E+000
1,1773199E-002	-1,092920782975848E-001	1,000000000000000E+000
9,5545957E-003	-1,126468198699282E-001	1,000000000000000E+000
6,7536579E-003	-1,165382777819305E-001	1,000000000000000E+000
5,7958141E-003	-1,192456902677397E-001	1,000000000000000E+000
4,7812914E-003	-1,202457561675041E-001	1,000000000000000E+000
3,7421442E-003	-1,228013317126571E-001	1,000000000000000E+000
2,8312153E-003	-1,230584721520744E-001	1,000000000000000E+000
1,8351615E-003	-1,254651752662741E-001	1,000000000000000E+000
7,7874155E-004	-1,338272731000969E-001	1,000000000000000E+000
-1,9724619E-004	-1,287958863605225E-001	1,000000000000000E+000
-1,1839601E-003	-1,302180995440310E-001	1,000000000000000E+000
-2,2723568E-003	-1,318644796523993E-001	1,000000000000000E+000
-3,1512314E-003	-1,331945424382051E-001	1,000000000000000E+000
-4,2294390E-003	-1,350792928650558E-001	1,000000000000000E+000
-5,1747574E-003	-1,366784825869312E-001	1,000000000000000E+000
-6,1803646E-003	-1,376277450342753E-001	1,000000000000000E+000
-7,1581625E-003	-1,397075267353403E-001	1,000000000000000E+000
-8,2391305E-003	-1,409195601784927E-001	1,000000000000000E+000
-9,2322128E-003	-1,427527727015936E-001	1,000000000000000E+000
-1,0311906E-002	-1,445551418259532E-001	1,000000000000000E+000
-1,1277603E-002	-1,453531034187305E-001	1,000000000000000E+000
-1,2240754E-002	-1,471914101857688E-001	1,000000000000000E+000
-1,3132154E-002	-1,489075579577016E-001	1,000000000000000E+000
-1,4220336E-002	-1,498840853908199E-001	1,000000000000000E+000
-1,5145277E-002	-1,520249211850255E-001	1,000000000000000E+000
-1,6170204E-002	-1,538595235518483E-001	1,000000000000000E+000
-1,7229943E-002	-1,542352253648760E-001	1,000000000000000E+000
-1,8183332E-002	-1,633805451630093E-001	1,000000000000000E+000
-1,9177014E-002	-1,580454646609719E-001	1,000000000000000E+000
-2,0194933E-002	-1,603627511584709E-001	1,000000000000000E+000
-2,1273140E-002	-1,616601517242895E-001	1,000000000000000E+000
-2,2236077E-002	-1,634627328150802E-001	1,000000000000000E+000
-2,3142548E-002	-1,651734710127731E-001	1,000000000000000E+000
-2,4139877E-002	-1,662663177380126E-001	1,000000000000000E+000
-2,5133384E-002	-1,687070526079166E-001	1,000000000000000E+000
-2,6151514E-002	-1,700864148636653E-001	1,000000000000000E+000
-2,7232481E-002	-1,712277246406299E-001	1,000000000000000E+000
-2,8187780E-002	-1,727845093442331E-001	1,000000000000000E+000
-2,9301861E-002	-1,741248506975046E-001	1,000000000000000E+000
-3,0210454E-002	-1,763415091231257E-001	1,000000000000000E+000
-3,1215638E-002	-1,776784554175617E-001	1,000000000000000E+000
-3,2134425E-002	-1,795000346222264E-001	1,000000000000000E+000
-3,3181213E-002	-1,803000875645207E-001	1,000000000000000E+000
-3,4184482E-002	-1,827771966216261E-001	1,000000000000000E+000
-3,5220660E-002	-1,841035385150454E-001	1,000000000000000E+000
-3,6107395E-002	-1,924052114676058E-001	1,000000000000000E+000
-3,7140984E-002	-1,879221482797419E-001	1,000000000000000E+000
-3,8363967E-002	-1,895993883695661E-001	1,000000000000000E+000
-3,9211422E-002	-1,904641398513271E-001	1,000000000000000E+000
-4,0174995E-002	-1,929258640674454E-001	1,000000000000000E+000
-4,1247047E-002	-1,936714263477657E-001	1,000000000000000E+000
-4,2190671E-002	-1,956068853873549E-001	1,000000000000000E+000
-4,3280341E-002	-1,974715973224694E-001	1,000000000000000E+000
-4,4245400E-002	-1,990593337686724E-001	1,000000000000000E+000
-4,5226172E-002	-2,001527157974330E-001	1,000000000000000E+000
-4,6163637E-002	-2,019040629707485E-001	1,000000000000000E+000
-4,7193870E-002	-2,036644381781418E-001	1,000000000000000E+000
-4,8298609E-002	-2,056623512180515E-001	1,000000000000000E+000
-4,9124204E-002	-2,064017605734980E-001	1,000000000000000E+000
-5,0104760E-002	-2,082192858344771E-001	1,000000000000000E+000
-5,1230945E-002	-2,097033169637945E-001	1,000000000000000E+000
-5,2224234E-002	-2,113860664604641E-001	1,000000000000000E+000
-5,3218171E-002	-2,129851543577381E-001	1,000000000000000E+000
-5,4242544E-002	-2,193731166706936E-001	1,000000000000000E+000
-5,5168208E-002	-2,176247320344871E-001	1,000000000000000E+000
-5,6164477E-002	-2,184824863474599E-001	1,000000000000000E+000
-5,7176452E-002	-2,194498878541511E-001	1,000000000000000E+000
-5,8245111E-002	-2,219217899384791E-001	1,000000000000000E+000
-5,9112310E-002	-2,222121325968238E-001	1,000000000000000E+000
-6,0166314E-002	-2,242334663040106E-001	1,000000000000000E+000
-6,1196752E-002	-2,260538533511047E-001	1,000000000000000E+000
-6,2186237E-002	-2,274149906200664E-001	1,000000000000000E+000
-6,3130274E-002	-2,285199294823941E-001	1,000000000000000E+000
-6,4216971E-002	-2,300416062611867E-001	1,000000000000000E+000
-6,5086082E-002	-2,312570363671201E-001	1,000000000000000E+000
-6,6224582E-002	-2,333021272982778E-001	1,000000000000000E+000
-6,7133822E-002	-2,343890325606068E-001	1,000000000000000E+000
-6,8161495E-002	-2,355754158407852E-001	1,000000000000000E+000
-6,9119126E-002	-2,375140383632646E-001	1,000000000000000E+000
-7,0324279E-002	-2,382386101461531E-001	1,000000000000000E+000
