Ewe/V	<I>/mA	cycle number	
1,0181312E-001	3,105045106106745E-001	1,000000000000000E+000
1,0307173E-001	3,113814662986742E-001	1,000000000000000E+000
1,0412783E-001	3,126708099670283E-001	1,000000000000000E+000
1,0546143E-001	3,171464550541723E-001	1,000000000000000E+000
1,0668141E-001	3,173592758248556E-001	1,000000000000000E+000
1,0775321E-001	3,191239922954185E-001	1,000000000000000E+000
1,0888155E-001	3,237754587640262E-001	1,000000000000000E+000
1,1025754E-001	3,242467005362024E-001	1,000000000000000E+000
1,1138658E-001	3,272040332473498E-001	1,000000000000000E+000
1,1262114E-001	3,295459317806593E-001	1,000000000000000E+000
1,1370312E-001	3,313237058076384E-001	1,000000000000000E+000
1,1506692E-001	3,350235553936931E-001	1,000000000000000E+000
1,1606994E-001	3,358316863175581E-001	1,000000000000000E+000
1,1737543E-001	3,381371046675170E-001	1,000000000000000E+000
1,1855499E-001	3,427517414093018E-001	1,000000000000000E+000
1,1986539E-001	3,428139106124746E-001	1,000000000000000E+000
1,2106018E-001	3,470887886554319E-001	1,000000000000000E+000
1,2212370E-001	3,481614831705682E-001	1,000000000000000E+000
1,2347542E-001	3,511522461000518E-001	1,000000000000000E+000
1,2462951E-001	3,533710377200308E-001	1,000000000000000E+000
1,2571257E-001	3,546101303848754E-001	1,000000000000000E+000
1,2709139E-001	3,598998155858779E-001	1,000000000000000E+000
1,2814961E-001	3,609439004083272E-001	1,000000000000000E+000
1,2933826E-001	3,640330481575806E-001	1,000000000000000E+000
1,3065885E-001	3,655534594565548E-001	1,000000000000000E+000
1,3185653E-001	3,677297160999538E-001	1,000000000000000E+000
1,3300614E-001	3,708473854995740E-001	1,000000000000000E+000
1,3416724E-001	3,729443443460498E-001	1,000000000000000E+000
1,3545190E-001	3,757145219779972E-001	1,000000000000000E+000
1,3662155E-001	3,767399522023180E-001	1,000000000000000E+000
1,3783190E-001	3,802548478448031E-001	1,000000000000000E+000
1,3898960E-001	3,821194428536625E-001	1,000000000000000E+000
1,4021681E-001	3,843160794155369E-001	1,000000000000000E+000
1,4145276E-001	3,884408392154413E-001	1,000000000000000E+000
1,4263685E-001	3,894159712039666E-001	1,000000000000000E+000
1,4384274E-001	3,925032389233820E-001	1,000000000000000E+000
1,4501344E-001	3,938133467260441E-001	1,000000000000000E+000
1,4617819E-001	3,969812062051579E-001	1,000000000000000E+000
1,4739999E-001	3,997579714632593E-001	1,000000000000000E+000
1,4857835E-001	4,006725339826920E-001	1,000000000000000E+000
1,4976889E-001	4,051179684271728E-001	1,000000000000000E+000
1,5098545E-001	4,058295147972073E-001	1,000000000000000E+000
1,5220366E-001	4,088268489900235E-001	1,000000000000000E+000
1,5338452E-001	4,109150653368703E-001	1,000000000000000E+000
1,5454526E-001	4,126737582329163E-001	1,000000000000000E+000
1,5586704E-001	4,162657557947877E-001	1,000000000000000E+000
1,5698123E-001	4,185009735067275E-001	1,000000000000000E+000
1,5821308E-001	4,192276757740814E-001	1,000000000000000E+000
1,5936756E-001	4,240116718057023E-001	1,000000000000000E+000
1,6059412E-001	4,251988907085948E-001	1,000000000000000E+000
1,6173737E-001	4,286425402452659E-001	1,000000000000000E+000
1,6302888E-001	4,296631723926936E-001	1,000000000000000E+000
1,6418344E-001	4,311181580026948E-001	1,000000000000000E+000
1,6537420E-001	4,355388605617907E-001	1,000000000000000E+000
1,6653283E-001	4,362671503848947E-001	1,000000000000000E+000
1,6782936E-001	4,385723389827429E-001	1,000000000000000E+000
1,6898175E-001	4,404954796320668E-001	1,000000000000000E+000
1,7014503E-001	4,426313509142732E-001	1,000000000000000E+000
1,7136621E-001	4,452839460637836E-001	1,000000000000000E+000
1,7257847E-001	4,470829215715630E-001	1,000000000000000E+000
1,7369275E-001	4,473966833902532E-001	1,000000000000000E+000
1,7499208E-001	4,497120822585803E-001	1,000000000000000E+000
1,7618649E-001	4,538430780456917E-001	1,000000000000000E+000
1,7725807E-001	4,534390761077196E-001	1,000000000000000E+000
1,7889322E-001	4,557001662324196E-001	1,000000000000000E+000
1,7967306E-001	4,578442911992582E-001	1,000000000000000E+000
1,8105310E-001	4,576498317765068E-001	1,000000000000000E+000
1,8224591E-001	4,584838248362448E-001	1,000000000000000E+000
1,8344489E-001	4,590886781613035E-001	1,000000000000000E+000
1,8457823E-001	4,602514142105876E-001	1,000000000000000E+000
1,8587974E-001	4,610541244748880E-001	1,000000000000000E+000
1,8695931E-001	4,629222453610662E-001	1,000000000000000E+000
1,8812811E-001	4,631007932669799E-001	1,000000000000000E+000
1,8938051E-001	4,658478787233543E-001	1,000000000000000E+000
1,9063275E-001	4,664673722452610E-001	1,000000000000000E+000
1,9177319E-001	4,703194714254826E-001	1,000000000000000E+000
1,9296345E-001	4,702067632784357E-001	1,000000000000000E+000
1,9413903E-001	4,730064473502953E-001	1,000000000000000E+000
1,9536693E-001	4,769593105690246E-001	1,000000000000000E+000
1,9663233E-001	4,770269383702221E-001	1,000000000000000E+000
1,9774440E-001	4,821856834136673E-001	1,000000000000000E+000
1,9911824E-001	4,839756471273082E-001	1,000000000000000E+000
1,9990638E-001	4,851755963522013E-001	1,000000000000000E+000
2,0041442E-001	4,877558350563049E-001	1,000000000000000E+000
2,0027687E-001	4,882119894027710E-001	1,000000000000000E+000
2,0018975E-001	3,671734110749751E-001	1,000000000000000E+000
1,9837320E-001	2,546456830912378E-001	1,000000000000000E+000
1,9739796E-001	3,003311979664436E-001	1,000000000000000E+000
1,9631229E-001	2,760556072397689E-001	1,000000000000000E+000
1,9507313E-001	2,639036189551309E-001	1,000000000000000E+000
1,9383347E-001	2,594466526675709E-001	1,000000000000000E+000
1,9255988E-001	2,497282816847384E-001	1,000000000000000E+000
1,9158195E-001	2,466191862735685E-001	1,000000000000000E+000
1,9027789E-001	2,395561912821405E-001	1,000000000000000E+000
1,8909724E-001	2,347910625782479E-001	1,000000000000000E+000
1,8786557E-001	2,291303199340797E-001	1,000000000000000E+000
1,8658586E-001	2,238689326234946E-001	1,000000000000000E+000
1,8550988E-001	2,193586032080934E-001	1,000000000000000E+000
1,8425365E-001	2,169038893933068E-001	1,000000000000000E+000
1,8308204E-001	2,102829579736047E-001	1,000000000000000E+000
1,8188976E-001	2,063116511595178E-001	1,000000000000000E+000
1,8070002E-001	2,033620423398035E-001	1,000000000000000E+000
1,7945738E-001	1,987250079853573E-001	1,000000000000000E+000
1,7836456E-001	1,918556255113805E-001	1,000000000000000E+000
1,7707512E-001	1,921829672808402E-001	1,000000000000000E+000
1,7592010E-001	1,846300592652468E-001	1,000000000000000E+000
1,7463493E-001	1,828104063040681E-001	1,000000000000000E+000
1,7347746E-001	1,800470053664565E-001	1,000000000000000E+000
1,7218332E-001	1,743741699449153E-001	1,000000000000000E+000
1,7138930E-001	1,715149097629667E-001	1,000000000000000E+000
1,6971700E-001	1,678666008843320E-001	1,000000000000000E+000
1,6875525E-001	1,656228952310306E-001	1,000000000000000E+000
1,6738123E-001	1,604294647630824E-001	1,000000000000000E+000
1,6611655E-001	1,574820795536249E-001	1,000000000000000E+000
1,6507898E-001	1,544618513564480E-001	1,000000000000000E+000
1,6389339E-001	1,525138964627533E-001	1,000000000000000E+000
1,6263664E-001	1,471779627932447E-001	1,000000000000000E+000
1,6152403E-001	1,434334726169859E-001	1,000000000000000E+000
1,6034098E-001	1,415780861231424E-001	1,000000000000000E+000
1,5900080E-001	1,368672553378726E-001	1,000000000000000E+000
1,5790077E-001	1,354803565789353E-001	1,000000000000000E+000
1,5671845E-001	1,316841254318004E-001	1,000000000000000E+000
1,5541829E-001	1,284830902214806E-001	1,000000000000000E+000
1,5425868E-001	1,251652965357706E-001	1,000000000000000E+000
1,5308675E-001	1,224275642000268E-001	1,000000000000000E+000
1,5198490E-001	1,194171925486041E-001	1,000000000000000E+000
1,5068029E-001	1,161846650971308E-001	1,000000000000000E+000
1,4956184E-001	1,130685689406365E-001	1,000000000000000E+000
1,4822266E-001	1,094254557214703E-001	1,000000000000000E+000
1,4713521E-001	1,062630245497633E-001	1,000000000000000E+000
1,4584519E-001	1,045618238648685E-001	1,000000000000000E+000
1,4476840E-001	9,968302277168994E-002	1,000000000000000E+000
1,4349525E-001	9,583917299136832E-002	1,000000000000000E+000
1,4221096E-001	9,420233582689730E-002	1,000000000000000E+000
1,4113888E-001	8,974260793022265E-002	1,000000000000000E+000
1,4004718E-001	8,649873754216576E-002	1,000000000000000E+000
1,3861820E-001	8,506889114182248E-002	1,000000000000000E+000
1,3754161E-001	7,991703939397787E-002	1,000000000000000E+000
1,3634972E-001	7,833915824691473E-002	1,000000000000000E+000
1,3515233E-001	7,364466404154268E-002	1,000000000000000E+000
1,3391055E-001	7,016559478991757E-002	1,000000000000000E+000
1,3274820E-001	6,722807157428994E-002	1,000000000000000E+000
1,3145781E-001	6,364370155723836E-002	1,000000000000000E+000
1,3029437E-001	6,084307554637158E-002	1,000000000000000E+000
1,2906598E-001	5,696964504346014E-002	1,000000000000000E+000
1,2790425E-001	5,271478590778644E-002	1,000000000000000E+000
1,2674972E-001	5,073406214958384E-002	1,000000000000000E+000
1,2555170E-001	4,831581652251754E-002	1,000000000000000E+000
1,2431481E-001	4,455245457292112E-002	1,000000000000000E+000
1,2061433E-001	4,424093738603202E-002	1,000000000000000E+000
1,1745496E-001	4,701931693044670E-002	1,000000000000000E+000
1,1639336E-001	3,785152652967050E-002	1,000000000000000E+000
1,1512087E-001	2,442851133067367E-002	1,000000000000000E+000
1,1374294E-001	1,717010054279755E-002	1,000000000000000E+000
1,1258615E-001	1,868397689698514E-002	1,000000000000000E+000
1,1131871E-001	2,334883923524306E-002	1,000000000000000E+000
1,1018387E-001	2,438878116744389E-002	1,000000000000000E+000
1,0911218E-001	1,984129661509031E-002	1,000000000000000E+000
1,0794201E-001	1,367416982146905E-002	1,000000000000000E+000
1,0680073E-001	9,749699559001249E-003	1,000000000000000E+000
1,0542028E-001	9,048730264314367E-003	1,000000000000000E+000
1,0415997E-001	9,247775891102150E-003	1,000000000000000E+000
1,0307523E-001	8,245834977262549E-003	1,000000000000000E+000
1,0191958E-001	5,917397012732778E-003	1,000000000000000E+000
1,0068298E-001	2,953227426410701E-003	1,000000000000000E+000
9,9574663E-002	4,621759576238178E-004	1,000000000000000E+000
9,8300636E-002	-1,568442293559104E-003	1,000000000000000E+000
9,7141832E-002	-4,157865805356979E-003	1,000000000000000E+000
9,5870905E-002	-5,746781387743862E-003	1,000000000000000E+000
9,4647788E-002	-6,918154293190218E-003	1,000000000000000E+000
9,3528301E-002	-9,715363125299831E-003	1,000000000000000E+000
9,2317671E-002	-1,195696882718439E-002	1,000000000000000E+000
9,1206104E-002	-1,397214437606127E-002	1,000000000000000E+000
8,9948982E-002	-1,604942967383571E-002	1,000000000000000E+000
8,8698007E-002	-1,777362609674218E-002	1,000000000000000E+000
8,7386481E-002	-2,006994065333040E-002	1,000000000000000E+000
8,6445235E-002	-2,232627652200692E-002	1,000000000000000E+000
8,5074328E-002	-2,385078240008121E-002	1,000000000000000E+000
8,3891019E-002	-2,633210695259747E-002	1,000000000000000E+000
8,2648113E-002	-2,880241214815110E-002	1,000000000000000E+000
8,1478454E-002	-3,022138729647847E-002	1,000000000000000E+000
8,0380850E-002	-3,240711993405259E-002	1,000000000000000E+000
7,9059429E-002	-3,481834926626315E-002	1,000000000000000E+000
7,7788107E-002	-3,629139377396012E-002	1,000000000000000E+000
7,6704063E-002	-3,948623486778358E-002	1,000000000000000E+000
7,5452469E-002	-4,148256579679188E-002	1,000000000000000E+000
7,4269786E-002	-4,310427464871391E-002	1,000000000000000E+000
7,3100127E-002	-4,487269776533745E-002	1,000000000000000E+000
7,1908176E-002	-4,671518617235249E-002	1,000000000000000E+000
7,0689961E-002	-4,863313545340320E-002	1,000000000000000E+000
6,9439501E-002	-5,127946048176246E-002	1,000000000000000E+000
6,8424173E-002	-5,281335077678592E-002	1,000000000000000E+000
6,7165628E-002	-5,499733420179465E-002	1,000000000000000E+000
6,5931939E-002	-5,782931137299685E-002	1,000000000000000E+000
6,4737648E-002	-5,973207962152739E-002	1,000000000000000E+000
6,3598871E-002	-6,215840358345281E-002	1,000000000000000E+000
6,2262993E-002	-6,405624186057413E-002	1,000000000000000E+000
6,1078042E-002	-6,548272790920817E-002	1,000000000000000E+000
5,9939060E-002	-6,744653665211625E-002	1,000000000000000E+000
5,8861744E-002	-7,048402366247819E-002	1,000000000000000E+000
5,7535347E-002	-7,323377206355630E-002	1,000000000000000E+000
5,6399647E-002	-7,505498436269864E-002	1,000000000000000E+000
5,5100489E-002	-7,619596889303959E-002	1,000000000000000E+000
5,3997986E-002	-7,795203360243885E-002	1,000000000000000E+000
5,2803133E-002	-8,106141156329416E-002	1,000000000000000E+000
5,1622503E-002	-8,392989255662542E-002	1,000000000000000E+000
5,0404731E-002	-8,614624457226872E-002	1,000000000000000E+000
4,9104087E-002	-8,736706147707651E-002	1,000000000000000E+000
4,8051391E-002	-8,915061262572022E-002	1,000000000000000E+000
4,6807118E-002	-9,228601169080419E-002	1,000000000000000E+000
4,5667168E-002	-9,461621220624530E-002	1,000000000000000E+000
4,4435427E-002	-9,682188707746642E-002	1,000000000000000E+000
4,3242406E-002	-9,925366400016666E-002	1,000000000000000E+000
4,1971065E-002	-1,009540052635001E-001	1,000000000000000E+000
4,0720455E-002	-1,031066809535124E-001	1,000000000000000E+000
3,9703421E-002	-1,056153194529341E-001	1,000000000000000E+000
3,8432363E-002	-1,076318525334092E-001	1,000000000000000E+000
3,4862410E-002	-1,124651911587984E-001	1,000000000000000E+000
3,1294785E-002	-1,211372336579688E-001	1,000000000000000E+000
3,0120805E-002	-1,199929530735575E-001	1,000000000000000E+000
2,8945344E-002	-1,243365759550619E-001	1,000000000000000E+000
2,7758839E-002	-1,239555736311659E-001	1,000000000000000E+000
2,6556205E-002	-1,290828274326892E-001	1,000000000000000E+000
2,5356611E-002	-1,294255422221285E-001	1,000000000000000E+000
2,4061911E-002	-1,303395143784454E-001	1,000000000000000E+000
2,2881322E-002	-1,345763343560972E-001	1,000000000000000E+000
2,1771099E-002	-1,344751855051270E-001	1,000000000000000E+000
2,0609539E-002	-1,371417718829537E-001	1,000000000000000E+000
1,9387515E-002	-1,399759001829404E-001	1,000000000000000E+000
1,8058216E-002	-1,401900048885081E-001	1,000000000000000E+000
1,6939148E-002	-1,432171301195113E-001	1,000000000000000E+000
1,5657688E-002	-1,452781208144089E-001	1,000000000000000E+000
1,4488873E-002	-1,462742613706118E-001	1,000000000000000E+000
1,3341575E-002	-1,490227213135866E-001	1,000000000000000E+000
1,2080068E-002	-1,512718281268870E-001	1,000000000000000E+000
1,0922503E-002	-1,520380689180454E-001	1,000000000000000E+000
9,7357193E-003	-1,557302801488225E-001	1,000000000000000E+000
8,5747587E-003	-1,556334705674085E-001	1,000000000000000E+000
7,3015774E-003	-1,598289484293978E-001	1,000000000000000E+000
6,0998593E-003	-1,604870301153913E-001	1,000000000000000E+000
4,8698070E-003	-1,632065242706116E-001	1,000000000000000E+000
3,7018422E-003	-1,641791422961334E-001	1,000000000000000E+000
2,5651935E-003	-1,679884212369666E-001	1,000000000000000E+000
1,3454315E-003	-1,688855233919138E-001	1,000000000000000E+000
6,6443419E-005	-1,710191445987830E-001	1,000000000000000E+000
-1,1003863E-003	-1,720836831405501E-001	1,000000000000000E+000
-2,3287777E-003	-1,753115429504137E-001	1,000000000000000E+000
-3,5302837E-003	-1,769560100446037E-001	1,000000000000000E+000
-4,7676652E-003	-1,776203481486955E-001	1,000000000000000E+000
-5,9159528E-003	-1,817574091255665E-001	1,000000000000000E+000
-7,0166253E-003	-1,821226031073198E-001	1,000000000000000E+000
-8,3137956E-003	-1,851201421199624E-001	1,000000000000000E+000
-9,4655529E-003	-1,872692575885186E-001	1,000000000000000E+000
-1,0706120E-002	-1,879450590931806E-001	1,000000000000000E+000
-1,1968475E-002	-1,916753291055406E-001	1,000000000000000E+000
-1,3089491E-002	-1,929309634013208E-001	1,000000000000000E+000
-1,4376545E-002	-1,942746917549003E-001	1,000000000000000E+000
-1,5469327E-002	-1,961846976644466E-001	1,000000000000000E+000
-1,6731469E-002	-1,993517948463310E-001	1,000000000000000E+000
-1,7901346E-002	-2,003442162725455E-001	1,000000000000000E+000
-1,9005267E-002	-2,039848941753410E-001	1,000000000000000E+000
-2,0352824E-002	-2,042411892778337E-001	1,000000000000000E+000
-2,1501472E-002	-2,061659283450961E-001	1,000000000000000E+000
-2,2674382E-002	-2,100059592404344E-001	1,000000000000000E+000
-2,3845531E-002	-2,103569584044940E-001	1,000000000000000E+000
-2,5156576E-002	-2,130989360254412E-001	1,000000000000000E+000
-2,6308335E-002	-2,153637417488633E-001	1,000000000000000E+000
-2,7438439E-002	-2,175341719897310E-001	1,000000000000000E+000
-2,8597277E-002	-2,184016882060356E-001	1,000000000000000E+000
-2,9942175E-002	-2,218054649872807E-001	1,000000000000000E+000
-3,1112045E-002	-2,223148813678153E-001	1,000000000000000E+000
-3,2449417E-002	-2,245035553771428E-001	1,000000000000000E+000
-3,3130936E-002	-2,283537634001624E-001	1,000000000000000E+000
-3,4751911E-002	-2,287295678624002E-001	1,000000000000000E+000
-3,5908412E-002	-2,305954501175114E-001	1,000000000000000E+000
-3,7086841E-002	-2,337833425521647E-001	1,000000000000000E+000
-3,8345665E-002	-2,338660480874946E-001	1,000000000000000E+000
-3,9487943E-002	-2,353494333381402E-001	1,000000000000000E+000
-4,0584508E-002	-2,389581952657958E-001	1,000000000000000E+000
-4,1948549E-002	-2,405748843803939E-001	1,000000000000000E+000
-4,3163214E-002	-2,421265639164218E-001	1,000000000000000E+000
-4,4280089E-002	-2,453751113336889E-001	1,000000000000000E+000
-4,5487534E-002	-2,462590477532806E-001	1,000000000000000E+000
-4,6747837E-002	-2,483600274071143E-001	1,000000000000000E+000
-4,7906354E-002	-2,519003101462864E-001	1,000000000000000E+000
-4,9156260E-002	-2,529256045818323E-001	1,000000000000000E+000
-5,0312974E-002	-2,545057164582736E-001	1,000000000000000E+000
-5,1443048E-002	-2,575751470479499E-001	1,000000000000000E+000
-5,2613769E-002	-2,589900236990710E-001	1,000000000000000E+000
-5,3804379E-002	-2,620522720260636E-001	1,000000000000000E+000
-5,5132963E-002	-2,630355718720234E-001	1,000000000000000E+000
-5,6200940E-002	-2,651261696527298E-001	1,000000000000000E+000
-5,7503633E-002	-2,677924381019285E-001	1,000000000000000E+000
-5,8715258E-002	-2,696989224673909E-001	1,000000000000000E+000
-5,9778355E-002	-2,711571782484596E-001	1,000000000000000E+000
-6,0986575E-002	-2,745665982365604E-001	1,000000000000000E+000
-6,2401764E-002	-2,760360813117588E-001	1,000000000000000E+000
-6,3442595E-002	-2,775437819946086E-001	1,000000000000000E+000
-6,4500734E-002	-2,806455364399074E-001	1,000000000000000E+000
-6,6012979E-002	-2,828851173722375E-001	1,000000000000000E+000
-6,7036167E-002	-2,832523287312744E-001	1,000000000000000E+000
-6,8241596E-002	-2,873770888965933E-001	1,000000000000000E+000
-6,9511242E-002	-2,882729012506182E-001	1,000000000000000E+000
-7,0739634E-002	-2,907412198255770E-001	1,000000000000000E+000
-7,1823254E-002	-2,933336917582583E-001	1,000000000000000E+000
-7,3011175E-002	-2,936729926085633E-001	1,000000000000000E+000
-7,4305154E-002	-2,969317255806843E-001	1,000000000000000E+000
-7,5446516E-002	-2,997584283293686E-001	1,000000000000000E+000
-7,6719984E-002	-3,002721789525813E-001	1,000000000000000E+000
-7,7757113E-002	-3,037084225377624E-001	1,000000000000000E+000
-7,9069138E-002	-3,053374070603034E-001	1,000000000000000E+000
-8,0271281E-002	-3,068974684024899E-001	1,000000000000000E+000
-8,1483968E-002	-3,100735965417689E-001	1,000000000000000E+000
-8,2797095E-002	-3,116103186233263E-001	1,000000000000000E+000
-8,3816461E-002	-3,125114539288916E-001	1,000000000000000E+000
-8,5039929E-002	-3,169442287633304E-001	1,000000000000000E+000
-8,6400427E-002	-3,173137775609369E-001	1,000000000000000E+000
-8,7547950E-002	-3,201408104764082E-001	1,000000000000000E+000
-8,8692710E-002	-3,223477296673478E-001	1,000000000000000E+000
-8,9833714E-002	-3,223217566523493E-001	1,000000000000000E+000
-9,1073565E-002	-3,266117050273651E-001	1,000000000000000E+000
-9,2263743E-002	-3,279269184244598E-001	1,000000000000000E+000
-9,3439989E-002	-3,294010927848943E-001	1,000000000000000E+000
-9,4642699E-002	-3,329195179588478E-001	1,000000000000000E+000
-9,5911413E-002	-3,347403190887714E-001	1,000000000000000E+000
-9,7006992E-002	-3,353811068098160E-001	1,000000000000000E+000
-9,8336428E-002	-3,395521045701236E-001	1,000000000000000E+000
-9,9554680E-002	-3,402430698560130E-001	1,000000000000000E+000
-1,0060287E-001	-3,423796449011816E-001	1,000000000000000E+000
-1,0191897E-001	-3,453437025632913E-001	1,000000000000000E+000
-1,0306808E-001	-3,448798505511750E-001	1,000000000000000E+000
-1,0437538E-001	-3,507769777400718E-001	1,000000000000000E+000
-1,0538667E-001	-3,492887134068754E-001	1,000000000000000E+000
-1,0660637E-001	-3,531957583294970E-001	1,000000000000000E+000
-1,0784990E-001	-3,533859735988605E-001	1,000000000000000E+000
-1,0897300E-001	-3,572568612936350E-001	1,000000000000000E+000
-1,1030900E-001	-3,581000914176289E-001	1,000000000000000E+000
-1,1148866E-001	-3,594448994004358E-001	1,000000000000000E+000
-1,1263193E-001	-3,628801720009905E-001	1,000000000000000E+000
-1,1385927E-001	-3,640149074554859E-001	1,000000000000000E+000
-1,1518685E-001	-3,651552653690384E-001	1,000000000000000E+000
-1,1618330E-001	-3,670018573886611E-001	1,000000000000000E+000
-1,1744053E-001	-3,700659976780623E-001	1,000000000000000E+000
-1,1863991E-001	-3,701295120279386E-001	1,000000000000000E+000
-1,1977284E-001	-3,716398348980077E-001	1,000000000000000E+000
-1,2107303E-001	-3,734516340708876E-001	1,000000000000000E+000
-1,2221416E-001	-3,755218525443018E-001	1,000000000000000E+000
-1,2342587E-001	-3,759740163481586E-001	1,000000000000000E+000
-1,2468214E-001	-3,773679227322440E-001	1,000000000000000E+000
-1,2586808E-001	-3,800368390835089E-001	1,000000000000000E+000
-1,2714210E-001	-3,832677555037667E-001	1,000000000000000E+000
-1,2824830E-001	-3,814292566643817E-001	1,000000000000000E+000
-1,2952913E-001	-3,861997668540815E-001	1,000000000000000E+000
-1,3069978E-001	-3,885249117609231E-001	1,000000000000000E+000
-1,3176182E-001	-3,883064647800176E-001	1,000000000000000E+000
-1,3300399E-001	-3,932431688881461E-001	1,000000000000000E+000
-1,3424174E-001	-3,942455576810353E-001	1,000000000000000E+000
-1,3551097E-001	-3,958237769159792E-001	1,000000000000000E+000
-1,3664827E-001	-3,996553002701448E-001	1,000000000000000E+000
-1,3790008E-001	-4,004922848608756E-001	1,000000000000000E+000
-1,3907601E-001	-4,048537234064291E-001	1,000000000000000E+000
-1,4021952E-001	-4,056151896430595E-001	1,000000000000000E+000
-1,4139685E-001	-4,072001713729065E-001	1,000000000000000E+000
-1,4263387E-001	-4,113322288483481E-001	1,000000000000000E+000
-1,4384237E-001	-4,122132209013225E-001	1,000000000000000E+000
-1,4509518E-001	-4,152684428910201E-001	1,000000000000000E+000
-1,4616224E-001	-4,180603761213000E-001	1,000000000000000E+000
-1,4748877E-001	-4,193092996590879E-001	1,000000000000000E+000
-1,4864755E-001	-4,225205280430000E-001	1,000000000000000E+000
-1,4981543E-001	-4,250699516398724E-001	1,000000000000000E+000
-1,5106195E-001	-4,259094581292523E-001	1,000000000000000E+000
-1,5220666E-001	-4,302997509237478E-001	1,000000000000000E+000
-1,5342706E-001	-4,307943147658895E-001	1,000000000000000E+000
-1,5458685E-001	-4,354606917477200E-001	1,000000000000000E+000
-1,5587667E-001	-4,358298199044335E-001	1,000000000000000E+000
-1,5708184E-001	-4,400220346805206E-001	1,000000000000000E+000
-1,5820883E-001	-4,406838433610060E-001	1,000000000000000E+000
-1,5938316E-001	-4,430392836931976E-001	1,000000000000000E+000
-1,6063313E-001	-4,473829108691358E-001	1,000000000000000E+000
-1,6189748E-001	-4,478469290382536E-001	1,000000000000000E+000
-1,6298258E-001	-4,517267355630699E-001	1,000000000000000E+000
-1,6415791E-001	-4,538399039043330E-001	1,000000000000000E+000
-1,6558421E-001	-4,551706106156210E-001	1,000000000000000E+000
-1,6661620E-001	-4,591312031520287E-001	1,000000000000000E+000
