Ewe/V	<I>/mA	cycle number	
1,7573416E-001	1,552108074570751E-001	1,000000000000000E+000
1,7488416E-001	1,532813116565293E-001	1,000000000000000E+000
1,7388512E-001	1,486513916331916E-001	1,000000000000000E+000
1,7275895E-001	1,433987886056358E-001	1,000000000000000E+000
1,7184207E-001	1,405840674237376E-001	1,000000000000000E+000
1,7086002E-001	1,335118259335608E-001	1,000000000000000E+000
1,6976911E-001	1,233635777914767E-001	1,000000000000000E+000
1,6877730E-001	1,255878822185980E-001	1,000000000000000E+000
1,6771184E-001	1,262086323080849E-001	1,000000000000000E+000
1,6671239E-001	1,219470947495817E-001	1,000000000000000E+000
1,6581802E-001	1,184098150681367E-001	1,000000000000000E+000
1,6471751E-001	1,147891783879869E-001	1,000000000000000E+000
1,6378176E-001	1,103660280706311E-001	1,000000000000000E+000
1,6277333E-001	1,017797546939818E-001	1,000000000000000E+000
1,6180201E-001	9,663596403616914E-002	1,000000000000000E+000
1,6086049E-001	9,948567898795302E-002	1,000000000000000E+000
1,5974897E-001	9,826727850627837E-002	1,000000000000000E+000
1,5878624E-001	9,416564650180426E-002	1,000000000000000E+000
1,5787531E-001	8,991662025800884E-002	1,000000000000000E+000
1,5681578E-001	8,722829653157138E-002	1,000000000000000E+000
1,5575139E-001	8,455841845878032E-002	1,000000000000000E+000
1,5485913E-001	8,192013907763690E-002	1,000000000000000E+000
1,5372339E-001	7,507355524608622E-002	1,000000000000000E+000
1,5278934E-001	6,656129027639213E-002	1,000000000000000E+000
1,5181199E-001	6,936604685486403E-002	1,000000000000000E+000
1,5075776E-001	6,901145229171046E-002	1,000000000000000E+000
1,4987423E-001	6,543471540013945E-002	1,000000000000000E+000
1,4882702E-001	6,219816467799122E-002	1,000000000000000E+000
1,4769636E-001	5,949286833492801E-002	1,000000000000000E+000
1,4688244E-001	5,761171552957312E-002	1,000000000000000E+000
1,4574119E-001	5,426063919407575E-002	1,000000000000000E+000
1,4479776E-001	4,940569741059633E-002	1,000000000000000E+000
1,4394526E-001	3,857094378165332E-002	1,000000000000000E+000
1,4274903E-001	3,991743878416140E-002	1,000000000000000E+000
1,4184807E-001	4,061306357471045E-002	1,000000000000000E+000
1,4090551E-001	3,847805060932942E-002	1,000000000000000E+000
1,3968723E-001	3,650570552781574E-002	1,000000000000000E+000
1,3881938E-001	3,314211263083666E-002	1,000000000000000E+000
1,3795090E-001	2,927525672647688E-002	1,000000000000000E+000
1,3679755E-001	2,656953650673832E-002	1,000000000000000E+000
1,3579957E-001	2,458213333941078E-002	1,000000000000000E+000
1,3475449E-001	2,256100765104443E-002	1,000000000000000E+000
1,3382339E-001	1,187725619830521E-002	1,000000000000000E+000
1,3275117E-001	8,698809462859780E-003	1,000000000000000E+000
1,3182560E-001	1,168171779156387E-002	1,000000000000000E+000
1,3087370E-001	1,056278297477953E-002	1,000000000000000E+000
1,2979336E-001	7,573936582755595E-003	1,000000000000000E+000
1,2881175E-001	4,300266213653633E-003	1,000000000000000E+000
1,2775818E-001	-1,175766102837388E-004	1,000000000000000E+000
1,2679268E-001	-2,418222863020170E-003	1,000000000000000E+000
1,2578791E-001	-3,277360052101753E-003	1,000000000000000E+000
1,2484939E-001	-5,828048772147876E-003	1,000000000000000E+000
1,2372341E-001	-1,291725473028138E-002	1,000000000000000E+000
1,2280764E-001	-2,132814433854135E-002	1,000000000000000E+000
1,2171904E-001	-1,762331627893828E-002	1,000000000000000E+000
1,2099938E-001	-1,699873992523252E-002	1,000000000000000E+000
1,1970507E-001	-1,981346831295613E-002	1,000000000000000E+000
1,1871730E-001	-2,381775609764086E-002	1,000000000000000E+000
1,1788087E-001	-2,557208132768418E-002	1,000000000000000E+000
1,1687420E-001	-2,819042427614066E-002	1,000000000000000E+000
1,1577392E-001	-3,099433756950815E-002	1,000000000000000E+000
1,1477893E-001	-3,299510446999593E-002	1,000000000000000E+000
1,1381704E-001	-3,535131613696452E-002	1,000000000000000E+000
1,1285044E-001	-4,412804258794889E-002	1,000000000000000E+000
