Ewe/V	<I>/mA	cycle number	
1,4718041E-001	1,332647329455033E+000	1,000000000000000E+000
1,4818858E-001	1,352810656522500E+000	1,000000000000000E+000
1,4922303E-001	1,335586478198444E+000	1,000000000000000E+000
1,5015464E-001	1,345209159888324E+000	1,000000000000000E+000
1,5122476E-001	1,350209557735880E+000	1,000000000000000E+000
1,5219937E-001	1,353334709329321E+000	1,000000000000000E+000
1,5327038E-001	1,358182394230326E+000	1,000000000000000E+000
1,5418234E-001	1,361222624002649E+000	1,000000000000000E+000
1,5521088E-001	1,368232233268724E+000	1,000000000000000E+000
1,5624833E-001	1,372774558322917E+000	1,000000000000000E+000
1,5724733E-001	1,380293288268149E+000	1,000000000000000E+000
1,5822875E-001	1,383859679206378E+000	1,000000000000000E+000
1,5922651E-001	1,392099773381943E+000	1,000000000000000E+000
1,6021469E-001	1,398235320268826E+000	1,000000000000000E+000
1,6118059E-001	1,403844664882250E+000	1,000000000000000E+000
1,6221508E-001	1,411652094011918E+000	1,000000000000000E+000
1,6328137E-001	1,418880262412127E+000	1,000000000000000E+000
1,6424237E-001	1,435559842321608E+000	1,000000000000000E+000
1,6516860E-001	1,436622744684831E+000	1,000000000000000E+000
1,6623895E-001	1,443585811493293E+000	1,000000000000000E+000
1,6736513E-001	1,448388995111195E+000	1,000000000000000E+000
1,6818985E-001	1,456996108974431E+000	1,000000000000000E+000
1,6922647E-001	1,465630824082631E+000	1,000000000000000E+000
1,7029956E-001	1,470699229277667E+000	1,000000000000000E+000
1,7114002E-001	1,480863641093794E+000	1,000000000000000E+000
1,7217430E-001	1,487056476814260E+000	1,000000000000000E+000
1,7320938E-001	1,495812122528957E+000	1,000000000000000E+000
1,7423642E-001	1,501175525727578E+000	1,000000000000000E+000
1,7522442E-001	1,508231703166132E+000	1,000000000000000E+000
1,7628628E-001	1,519442084374733E+000	1,000000000000000E+000
1,7722352E-001	1,525000591296704E+000	1,000000000000000E+000
1,7817584E-001	1,532300893191461E+000	1,000000000000000E+000
1,7923771E-001	1,543369015057888E+000	1,000000000000000E+000
1,8016201E-001	1,549510900500330E+000	1,000000000000000E+000
1,8127969E-001	1,555924357354847E+000	1,000000000000000E+000
1,8223689E-001	1,565089576774177E+000	1,000000000000000E+000
1,8323591E-001	1,572440700786604E+000	1,000000000000000E+000
1,8424800E-001	1,583426130366410E+000	1,000000000000000E+000
1,8522862E-001	1,592099102110499E+000	1,000000000000000E+000
1,8625183E-001	1,597538873656752E+000	1,000000000000000E+000
1,8725722E-001	1,604395653690316E+000	1,000000000000000E+000
1,8822846E-001	1,611732018542373E+000	1,000000000000000E+000
1,8921474E-001	1,620318012493144E+000	1,000000000000000E+000
1,9021972E-001	1,626419682521371E+000	1,000000000000000E+000
1,9119474E-001	1,633772917040105E+000	1,000000000000000E+000
1,9220522E-001	1,644066674453724E+000	1,000000000000000E+000
1,9321805E-001	1,650204355233448E+000	1,000000000000000E+000
1,9423215E-001	1,657309451140460E+000	1,000000000000000E+000
1,9520865E-001	1,665944224482201E+000	1,000000000000000E+000
1,9620194E-001	1,674103681567225E+000	1,000000000000000E+000
1,9721752E-001	1,681414603410912E+000	1,000000000000000E+000
1,9815181E-001	1,690212700102071E+000	1,000000000000000E+000
1,9917248E-001	1,696666517294947E+000	1,000000000000000E+000
2,0014638E-001	1,704773412784569E+000	1,000000000000000E+000
2,0055000E-001	1,703827023506165E+000	1,000000000000000E+000
2,0051335E-001	1,699530720710754E+000	1,000000000000000E+000
2,0003071E-001	1,439088082587766E+000	1,000000000000000E+000
1,9900714E-001	1,415150538578420E+000	1,000000000000000E+000
1,9795296E-001	1,372638694993737E+000	1,000000000000000E+000
1,9698916E-001	1,347073914767758E+000	1,000000000000000E+000
1,9600414E-001	1,322190206627262E+000	1,000000000000000E+000
1,9498177E-001	1,301070090409160E+000	1,000000000000000E+000
1,9400267E-001	1,265241283612943E+000	1,000000000000000E+000
1,9296569E-001	1,262209537568398E+000	1,000000000000000E+000
1,9195224E-001	1,239336943900632E+000	1,000000000000000E+000
1,9099845E-001	1,223488869520626E+000	1,000000000000000E+000
1,8993276E-001	1,207572991364742E+000	1,000000000000000E+000
1,8893056E-001	1,190524224851591E+000	1,000000000000000E+000
