Ewe/V	<I>/mA	cycle number	
1,9625472E-001	1,159294971195913E+000	1,000000000000000E+000
1,9503376E-001	1,140588009471276E+000	1,000000000000000E+000
1,9381726E-001	1,119467969552647E+000	1,000000000000000E+000
1,9267081E-001	1,104490754522247E+000	1,000000000000000E+000
1,9142374E-001	1,087116259702105E+000	1,000000000000000E+000
1,9023441E-001	1,071225846772666E+000	1,000000000000000E+000
1,8900403E-001	1,059021618700141E+000	1,000000000000000E+000
1,8784854E-001	1,044382802348725E+000	1,000000000000000E+000
1,8671815E-001	1,032315395824199E+000	1,000000000000000E+000
1,8535943E-001	1,020536451755714E+000	1,000000000000000E+000
1,8429807E-001	1,008323706772732E+000	1,000000000000000E+000
1,8309279E-001	9,955339804809142E-001	1,000000000000000E+000
1,8181294E-001	9,881880689860800E-001	1,000000000000000E+000
1,8064444E-001	9,765927303341000E-001	1,000000000000000E+000
1,7945489E-001	9,648902399672403E-001	1,000000000000000E+000
1,7824286E-001	9,495205432521541E-001	1,000000000000000E+000
1,7705111E-001	9,432089245981645E-001	1,000000000000000E+000
1,7586878E-001	9,294071387396059E-001	1,000000000000000E+000
1,7463970E-001	9,205358111541075E-001	1,000000000000000E+000
1,7344251E-001	9,107660866790912E-001	1,000000000000000E+000
1,7217761E-001	8,986137733380843E-001	1,000000000000000E+000
1,7107248E-001	8,888917771788911E-001	1,000000000000000E+000
1,6981500E-001	8,769675104671926E-001	1,000000000000000E+000
1,6866390E-001	8,683996515831502E-001	1,000000000000000E+000
1,6745730E-001	8,580506742690481E-001	1,000000000000000E+000
1,6620170E-001	8,493109097773335E-001	1,000000000000000E+000
1,6506775E-001	8,374429014338958E-001	1,000000000000000E+000
1,6379511E-001	8,308830542351906E-001	1,000000000000000E+000
1,6262406E-001	8,210464314022943E-001	1,000000000000000E+000
1,6146763E-001	8,076116683272048E-001	1,000000000000000E+000
1,6024978E-001	8,001692796005289E-001	1,000000000000000E+000
1,5902184E-001	7,901979366714080E-001	1,000000000000000E+000
1,5782966E-001	7,791531127532609E-001	1,000000000000000E+000
1,5665817E-001	7,703242040911888E-001	1,000000000000000E+000
1,5544322E-001	7,565012355421281E-001	1,000000000000000E+000
1,5425691E-001	7,475662848274056E-001	1,000000000000000E+000
1,5301709E-001	7,370252935819437E-001	1,000000000000000E+000
1,5188465E-001	7,264769376014151E-001	1,000000000000000E+000
1,5061776E-001	7,166254925886513E-001	1,000000000000000E+000
1,4943203E-001	7,072746617012413E-001	1,000000000000000E+000
1,4819020E-001	6,969861777119881E-001	1,000000000000000E+000
1,4702269E-001	6,897357524010435E-001	1,000000000000000E+000
1,4585564E-001	6,795141038881556E-001	1,000000000000000E+000
1,4467472E-001	6,726975432873065E-001	1,000000000000000E+000
1,4347519E-001	6,637519739257822E-001	1,000000000000000E+000
1,4233612E-001	6,542113377902390E-001	1,000000000000000E+000
1,4107122E-001	6,451299828132289E-001	1,000000000000000E+000
1,3989781E-001	6,315202083852558E-001	1,000000000000000E+000
1,3866636E-001	6,253071957164345E-001	1,000000000000000E+000
1,3746381E-001	6,173948562807512E-001	1,000000000000000E+000
1,3628581E-001	6,037680689176508E-001	1,000000000000000E+000
1,3498409E-001	5,959491133689880E-001	1,000000000000000E+000
1,3386708E-001	5,857072410570399E-001	1,000000000000000E+000
1,3264316E-001	5,767712531076685E-001	1,000000000000000E+000
1,3140972E-001	5,666811491224790E-001	1,000000000000000E+000
1,3026868E-001	5,578671143545475E-001	1,000000000000000E+000
1,2909399E-001	5,475595192207674E-001	1,000000000000000E+000
1,2787643E-001	5,363937579354090E-001	1,000000000000000E+000
1,2662883E-001	5,304343241387652E-001	1,000000000000000E+000
1,2542313E-001	5,183043004341306E-001	1,000000000000000E+000
1,2426879E-001	5,154009432514657E-001	1,000000000000000E+000
1,2307144E-001	4,995189743996100E-001	1,000000000000000E+000
1,2184013E-001	4,942564563222103E-001	1,000000000000000E+000
1,2060057E-001	4,803422027164039E-001	1,000000000000000E+000
1,1959564E-001	4,730854171276526E-001	1,000000000000000E+000
1,1825063E-001	4,634938513239240E-001	1,000000000000000E+000
1,1703774E-001	4,543372189574360E-001	1,000000000000000E+000
1,1584289E-001	4,397303006542774E-001	1,000000000000000E+000
1,1457537E-001	4,322263242469897E-001	1,000000000000000E+000
1,1349325E-001	4,189591627067850E-001	1,000000000000000E+000
1,1222325E-001	4,098534333752473E-001	1,000000000000000E+000
1,1101517E-001	3,985243174937323E-001	1,000000000000000E+000
1,0983685E-001	3,905812137656746E-001	1,000000000000000E+000
1,0859165E-001	3,776747188918907E-001	1,000000000000000E+000
1,0749102E-001	3,738102906737136E-001	1,000000000000000E+000
1,0623949E-001	3,577511509087064E-001	1,000000000000000E+000
1,0505649E-001	3,468983212822225E-001	1,000000000000000E+000
1,0070204E-001	2,815917663461662E-001	1,000000000000000E+000
9,6399091E-002	2,679647519813722E-001	1,000000000000000E+000
9,5594659E-002	2,804419617599772E-001	1,000000000000000E+000
9,4356224E-002	2,272035914162789E-001	1,000000000000000E+000
9,2977300E-002	2,349654951572622E-001	1,000000000000000E+000
9,1810144E-002	2,306887910968656E-001	1,000000000000000E+000
9,0704322E-002	2,070892527613237E-001	1,000000000000000E+000
8,9457817E-002	2,032657685836230E-001	1,000000000000000E+000
8,8293880E-002	1,971227622039065E-001	1,000000000000000E+000
8,6862065E-002	1,861480250868386E-001	1,000000000000000E+000
8,5826002E-002	1,764638019419555E-001	1,000000000000000E+000
8,4577449E-002	1,676896321048305E-001	1,000000000000000E+000
8,3408207E-002	1,629558906101409E-001	1,000000000000000E+000
8,2181022E-002	1,527625627673443E-001	1,000000000000000E+000
8,1100598E-002	1,447560060812445E-001	1,000000000000000E+000
8,0020592E-002	1,385735548575648E-001	1,000000000000000E+000
7,8774296E-002	1,322671361353804E-001	1,000000000000000E+000
7,7501252E-002	1,240492432154028E-001	1,000000000000000E+000
7,6257728E-002	1,153664657225212E-001	1,000000000000000E+000
7,5023890E-002	1,074127140002223E-001	1,000000000000000E+000
7,3869087E-002	1,024768665062128E-001	1,000000000000000E+000
7,2675444E-002	9,571670436546142E-002	1,000000000000000E+000
7,1330436E-002	8,726775082565541E-002	1,000000000000000E+000
7,0236772E-002	8,172524534165870E-002	1,000000000000000E+000
6,8984643E-002	7,172353819758581E-002	1,000000000000000E+000
6,7865305E-002	6,754439111898169E-002	1,000000000000000E+000
6,6602878E-002	5,864253506081685E-002	1,000000000000000E+000
6,5444462E-002	5,211067781621948E-002	1,000000000000000E+000
6,4233735E-002	4,378525602536426E-002	1,000000000000000E+000
6,3011855E-002	3,583415553644212E-002	1,000000000000000E+000
6,1917763E-002	3,065823256663336E-002	1,000000000000000E+000
6,0512260E-002	2,083202633878468E-002	1,000000000000000E+000
5,9477475E-002	1,508422743750598E-002	1,000000000000000E+000
5,8254816E-002	6,015995362017898E-003	1,000000000000000E+000
5,7104900E-002	5,452801204594631E-004	1,000000000000000E+000
5,5880047E-002	-7,512178291546193E-003	1,000000000000000E+000
5,4756947E-002	-1,650851713849166E-002	1,000000000000000E+000
5,3489290E-002	-2,451200074412754E-002	1,000000000000000E+000
5,2374825E-002	-2,965028206192603E-002	1,000000000000000E+000
5,0965287E-002	-3,806212807992559E-002	1,000000000000000E+000
4,9954202E-002	-4,484127042491692E-002	1,000000000000000E+000
4,8678551E-002	-5,753777269273991E-002	1,000000000000000E+000
4,7459435E-002	-6,033044623931072E-002	1,000000000000000E+000
4,6359401E-002	-6,811135531515244E-002	1,000000000000000E+000
4,5025431E-002	-7,845227601312732E-002	1,000000000000000E+000
4,3963511E-002	-8,697927924179172E-002	1,000000000000000E+000
4,2596854E-002	-9,187207981314571E-002	1,000000000000000E+000
4,1572608E-002	-1,012805939363144E-001	1,000000000000000E+000
4,0279225E-002	-1,094627568618978E-001	1,000000000000000E+000
3,9150186E-002	-1,183757530590004E-001	1,000000000000000E+000
3,7910260E-002	-1,243924668308833E-001	1,000000000000000E+000
3,6615990E-002	-1,316615201304319E-001	1,000000000000000E+000
3,5535488E-002	-1,410985554771114E-001	1,000000000000000E+000
3,4176622E-002	-1,501855652507706E-001	1,000000000000000E+000
3,3108220E-002	-1,567879327469401E-001	1,000000000000000E+000
3,1916272E-002	-1,638934654722646E-001	1,000000000000000E+000
3,0664459E-002	-1,719079744027650E-001	1,000000000000000E+000
2,9454613E-002	-1,832894766811046E-001	1,000000000000000E+000
2,8247803E-002	-1,889651657634026E-001	1,000000000000000E+000
2,7242029E-002	-1,957655299467849E-001	1,000000000000000E+000
2,5995385E-002	-2,079842155605247E-001	1,000000000000000E+000
2,4679963E-002	-2,144950785570681E-001	1,000000000000000E+000
2,3497781E-002	-2,195668733868477E-001	1,000000000000000E+000
2,2447420E-002	-2,301388658126120E-001	1,000000000000000E+000
2,1032365E-002	-2,371647463619908E-001	1,000000000000000E+000
1,9974902E-002	-2,485914286269151E-001	1,000000000000000E+000
1,8679146E-002	-2,530878697202903E-001	1,000000000000000E+000
1,7547483E-002	-2,603875609476933E-001	1,000000000000000E+000
1,6388262E-002	-2,711193466093382E-001	1,000000000000000E+000
1,5094280E-002	-2,800116601175873E-001	1,000000000000000E+000
1,4009745E-002	-2,857396354277926E-001	1,000000000000000E+000
1,2639479E-002	-2,952423033528722E-001	1,000000000000000E+000
1,1572214E-002	-3,028104903426508E-001	1,000000000000000E+000
1,0172942E-002	-3,136351495696657E-001	1,000000000000000E+000
9,1879657E-003	-3,179000061419273E-001	1,000000000000000E+000
7,8705568E-003	-3,284930667658852E-001	1,000000000000000E+000
6,6721016E-003	-3,370462680856385E-001	1,000000000000000E+000
5,5530393E-003	-3,458186623864568E-001	1,000000000000000E+000
4,2434866E-003	-3,523339848292775E-001	1,000000000000000E+000
3,1067298E-003	-3,617947501070038E-001	1,000000000000000E+000
1,8677287E-003	-3,710921667429994E-001	1,000000000000000E+000
8,6372253E-004	-3,803267623556561E-001	1,000000000000000E+000
-5,7999219E-004	-3,869417601446093E-001	1,000000000000000E+000
-1,5314274E-003	-3,946338149210185E-001	1,000000000000000E+000
-2,8699890E-003	-4,055068353923978E-001	1,000000000000000E+000
-4,2132582E-003	-4,142740211208089E-001	1,000000000000000E+000
-5,2453596E-003	-4,184625335296417E-001	1,000000000000000E+000
-6,5873554E-003	-4,299763246629098E-001	1,000000000000000E+000
-7,6378509E-003	-4,393001451174277E-001	1,000000000000000E+000
-9,0000518E-003	-4,449226052879727E-001	1,000000000000000E+000
-9,9754734E-003	-4,544846610321365E-001	1,000000000000000E+000
-1,1392156E-002	-4,643554025053693E-001	1,000000000000000E+000
-1,2320376E-002	-4,734428135712658E-001	1,000000000000000E+000
-1,3723333E-002	-4,777055432399084E-001	1,000000000000000E+000
-1,4915283E-002	-4,870695881631777E-001	1,000000000000000E+000
-1,5758170E-002	-4,978079998400053E-001	1,000000000000000E+000
-1,7529786E-002	-5,061862410598041E-001	1,000000000000000E+000
-1,8283373E-002	-5,125142886148129E-001	1,000000000000000E+000
-1,9710107E-002	-5,212766143441634E-001	1,000000000000000E+000
-2,0875869E-002	-5,310686325775107E-001	1,000000000000000E+000
-2,2061801E-002	-5,399105168396137E-001	1,000000000000000E+000
-2,3290901E-002	-5,448489072905076E-001	1,000000000000000E+000
-2,4139803E-002	-5,549937382737076E-001	1,000000000000000E+000
-2,6041934E-002	-5,671855716069256E-001	1,000000000000000E+000
-2,6567109E-002	-5,711939529671035E-001	1,000000000000000E+000
-2,8347077E-002	-5,787739940073902E-001	1,000000000000000E+000
-2,8975381E-002	-5,892533063888543E-001	1,000000000000000E+000
-3,0658051E-002	-5,980978786376223E-001	1,000000000000000E+000
-3,1463649E-002	-6,046445882637723E-001	1,000000000000000E+000
-3,3072520E-002	-6,123650723947551E-001	1,000000000000000E+000
-3,3964019E-002	-6,215757015333665E-001	1,000000000000000E+000
-3,5280935E-002	-6,323489099740973E-001	1,000000000000000E+000
-3,6499843E-002	-6,382361762484337E-001	1,000000000000000E+000
-3,7631713E-002	-6,457877221120580E-001	1,000000000000000E+000
-3,8909350E-002	-6,546876339276348E-001	1,000000000000000E+000
-3,9951567E-002	-6,650166987113781E-001	1,000000000000000E+000
-4,1308034E-002	-6,704333229766508E-001	1,000000000000000E+000
-4,2607401E-002	-6,774975040634303E-001	1,000000000000000E+000
-4,3598667E-002	-6,884385231123460E-001	1,000000000000000E+000
-4,4986475E-002	-6,970565401845503E-001	1,000000000000000E+000
-4,6015393E-002	-7,017756245374960E-001	1,000000000000000E+000
-4,7283981E-002	-7,122218625413046E-001	1,000000000000000E+000
-4,8420236E-002	-7,214568832595993E-001	1,000000000000000E+000
-4,9587522E-002	-7,281015870782213E-001	1,000000000000000E+000
-5,0854620E-002	-7,347846416566810E-001	1,000000000000000E+000
-5,1900316E-002	-7,437849972328117E-001	1,000000000000000E+000
-5,3183716E-002	-7,520593010941177E-001	1,000000000000000E+000
-5,4319978E-002	-7,614505394551605E-001	1,000000000000000E+000
-5,5603843E-002	-7,676977129497864E-001	1,000000000000000E+000
-5,6799822E-002	-7,757099544525978E-001	1,000000000000000E+000
-5,8092106E-002	-7,827423541478939E-001	1,000000000000000E+000
-5,9232827E-002	-7,936196215192055E-001	1,000000000000000E+000
-6,0311198E-002	-7,989555265478501E-001	1,000000000000000E+000
-6,1502721E-002	-8,065834541770576E-001	1,000000000000000E+000
-6,2852755E-002	-8,172354937393038E-001	1,000000000000000E+000
-6,3924685E-002	-8,237491506841703E-001	1,000000000000000E+000
-6,5301538E-002	-8,297448803981142E-001	1,000000000000000E+000
-6,6497736E-002	-8,391177529572582E-001	1,000000000000000E+000
-6,7621030E-002	-8,483149128172691E-001	1,000000000000000E+000
-6,8841785E-002	-8,547161619558423E-001	1,000000000000000E+000
-6,9961138E-002	-8,602513322537675E-001	1,000000000000000E+000
-7,1282148E-002	-8,709244504053544E-001	1,000000000000000E+000
-7,2424851E-002	-8,778606412621812E-001	1,000000000000000E+000
-7,3450051E-002	-8,879773483991054E-001	1,000000000000000E+000
-7,4906923E-002	-8,926966446451807E-001	1,000000000000000E+000
-7,5991459E-002	-9,025527396308313E-001	1,000000000000000E+000
-7,7169821E-002	-9,091075849374413E-001	1,000000000000000E+000
-7,8479901E-002	-9,187299154043451E-001	1,000000000000000E+000
-7,9602219E-002	-9,243634716193725E-001	1,000000000000000E+000
-8,0847874E-002	-9,307344233513710E-001	1,000000000000000E+000
-8,2013510E-002	-9,406299599170392E-001	1,000000000000000E+000
-8,3108291E-002	-9,489014950856820E-001	1,000000000000000E+000
-8,4554560E-002	-9,553395013014470E-001	1,000000000000000E+000
-8,5638240E-002	-9,617228954685473E-001	1,000000000000000E+000
-8,6749524E-002	-9,694198130422969E-001	1,000000000000000E+000
-8,7960713E-002	-9,784490424553254E-001	1,000000000000000E+000
-8,9202479E-002	-9,886621476358002E-001	1,000000000000000E+000
-9,0285316E-002	-9,900381739113353E-001	1,000000000000000E+000
-9,1540106E-002	-1,000847820589248E+000	1,000000000000000E+000
-9,2673384E-002	-1,010058322766174E+000	1,000000000000000E+000
-9,4133586E-002	-1,016292729346013E+000	1,000000000000000E+000
-9,5105611E-002	-1,023195015835676E+000	1,000000000000000E+000
-9,6369326E-002	-1,031027553775517E+000	1,000000000000000E+000
-9,7526662E-002	-1,036806543599123E+000	1,000000000000000E+000
-9,8845869E-002	-1,047199753440779E+000	1,000000000000000E+000
-9,9937193E-002	-1,052168619267086E+000	1,000000000000000E+000
-1,0123996E-001	-1,059297348096690E+000	1,000000000000000E+000
-1,0239390E-001	-1,067182313254171E+000	1,000000000000000E+000
-1,0359807E-001	-1,075728530650611E+000	1,000000000000000E+000
-1,0468684E-001	-1,081599821578016E+000	1,000000000000000E+000
-1,0605330E-001	-1,086414003555008E+000	1,000000000000000E+000
-1,0722125E-001	-1,093112793164671E+000	1,000000000000000E+000
-1,1121537E-001	-1,123240188463971E+000	1,000000000000000E+000
-1,1574794E-001	-1,136157965408289E+000	1,000000000000000E+000
-1,1696211E-001	-1,147243184399692E+000	1,000000000000000E+000
-1,1814261E-001	-1,150529483885121E+000	1,000000000000000E+000
-1,1930221E-001	-1,158001623116430E+000	1,000000000000000E+000
-1,2054977E-001	-1,162460080416940E+000	1,000000000000000E+000
-1,2178249E-001	-1,167819050468367E+000	1,000000000000000E+000
-1,2301391E-001	-1,173163288100445E+000	1,000000000000000E+000
-1,2416205E-001	-1,177335373194955E+000	1,000000000000000E+000
-1,2533979E-001	-1,183305395974052E+000	1,000000000000000E+000
-1,2655956E-001	-1,184932609399159E+000	1,000000000000000E+000
-1,2783642E-001	-1,186722175942526E+000	1,000000000000000E+000
-1,2892491E-001	-1,190051926506889E+000	1,000000000000000E+000
-1,3009053E-001	-1,192469443625733E+000	1,000000000000000E+000
-1,3139181E-001	-1,196290416073886E+000	1,000000000000000E+000
-1,3249439E-001	-1,198244353980517E+000	1,000000000000000E+000
-1,3376127E-001	-1,203013625340880E+000	1,000000000000000E+000
-1,3492648E-001	-1,208280320779454E+000	1,000000000000000E+000
-1,3611227E-001	-1,213011479125941E+000	1,000000000000000E+000
-1,3735195E-001	-1,217016944437527E+000	1,000000000000000E+000
-1,3853469E-001	-1,223225736800858E+000	1,000000000000000E+000
-1,3971390E-001	-1,230613986720094E+000	1,000000000000000E+000
-1,4096573E-001	-1,237686246564540E+000	1,000000000000000E+000
-1,4217331E-001	-1,244585488353751E+000	1,000000000000000E+000
-1,4333788E-001	-1,251485862700200E+000	1,000000000000000E+000
-1,4453991E-001	-1,263279639098240E+000	1,000000000000000E+000
-1,4574416E-001	-1,269808685596754E+000	1,000000000000000E+000
-1,4695182E-001	-1,276838544342253E+000	1,000000000000000E+000
-1,4815409E-001	-1,283973309659844E+000	1,000000000000000E+000
-1,4933309E-001	-1,292058587074280E+000	1,000000000000000E+000
-1,5052101E-001	-1,300227608031555E+000	1,000000000000000E+000
-1,5172054E-001	-1,310581925842497E+000	1,000000000000000E+000
-1,5302980E-001	-1,320022838828327E+000	1,000000000000000E+000
-1,5413004E-001	-1,327784548203147E+000	1,000000000000000E+000
-1,5533487E-001	-1,339349179683877E+000	1,000000000000000E+000
-1,5654951E-001	-1,347607415617894E+000	1,000000000000000E+000
-1,5777707E-001	-1,355158071499316E+000	1,000000000000000E+000
-1,5897451E-001	-1,364764356795975E+000	1,000000000000000E+000
-1,6013756E-001	-1,370601888314855E+000	1,000000000000000E+000
-1,6134924E-001	-1,381669021246054E+000	1,000000000000000E+000
-1,6257128E-001	-1,384227538291642E+000	1,000000000000000E+000
-1,6372226E-001	-1,396843439157774E+000	1,000000000000000E+000
-1,6495278E-001	-1,406430749464089E+000	1,000000000000000E+000
-1,6610639E-001	-1,417888293663660E+000	1,000000000000000E+000
-1,6737083E-001	-1,421568031922948E+000	1,000000000000000E+000
-1,6855048E-001	-1,430192222973949E+000	1,000000000000000E+000
-1,6969556E-001	-1,443202719057874E+000	1,000000000000000E+000
