Ewe/V	<I>/mA	cycle number	
5,5137787E-002	5,563207750415655E-001	1,000000000000000E+000
5,6137454E-002	5,634375292704359E-001	1,000000000000000E+000
5,7199731E-002	5,684257375283401E-001	1,000000000000000E+000
5,8113202E-002	5,751542318094929E-001	1,000000000000000E+000
5,9143227E-002	5,810164161957823E-001	1,000000000000000E+000
6,0022518E-002	5,865252079545642E-001	1,000000000000000E+000
6,1210051E-002	5,940288288725759E-001	1,000000000000000E+000
6,2209062E-002	5,983577143504402E-001	1,000000000000000E+000
6,3125506E-002	6,054408997297296E-001	1,000000000000000E+000
6,4156376E-002	6,092388226340244E-001	1,000000000000000E+000
6,5127589E-002	6,177538229773454E-001	1,000000000000000E+000
6,6135734E-002	6,213971439542045E-001	1,000000000000000E+000
6,7137517E-002	6,272738155805424E-001	1,000000000000000E+000
6,8205751E-002	6,327787523364865E-001	1,000000000000000E+000
6,9172285E-002	6,372480244996659E-001	1,000000000000000E+000
7,0031002E-002	6,432844544760910E-001	1,000000000000000E+000
7,1145706E-002	6,473152541245035E-001	1,000000000000000E+000
7,1919501E-002	6,524659443336254E-001	1,000000000000000E+000
7,3073283E-002	6,565899799267485E-001	1,000000000000000E+000
7,4050866E-002	6,611917033895033E-001	1,000000000000000E+000
7,5096592E-002	6,657692144314438E-001	1,000000000000000E+000
7,6121934E-002	6,679463174401050E-001	1,000000000000000E+000
7,7117763E-002	6,722342304161053E-001	1,000000000000000E+000
7,8218907E-002	6,744398230997231E-001	1,000000000000000E+000
7,9142578E-002	6,770156137127881E-001	1,000000000000000E+000
8,0188505E-002	6,805020472966152E-001	1,000000000000000E+000
8,1106849E-002	6,846833627981432E-001	1,000000000000000E+000
8,2100354E-002	6,880204820384597E-001	1,000000000000000E+000
8,3041012E-002	6,927526188082993E-001	1,000000000000000E+000
8,4178865E-002	7,088603262996509E-001	1,000000000000000E+000
8,5143045E-002	7,021497999731876E-001	1,000000000000000E+000
8,6181544E-002	7,142773865101288E-001	1,000000000000000E+000
8,7182693E-002	7,188199982564498E-001	1,000000000000000E+000
8,8227779E-002	7,244972214620162E-001	1,000000000000000E+000
8,9125328E-002	7,328227417957454E-001	1,000000000000000E+000
9,0191647E-002	7,385793585433742E-001	1,000000000000000E+000
9,1214024E-002	7,455155104398772E-001	1,000000000000000E+000
9,2006698E-002	7,522663502540075E-001	1,000000000000000E+000
9,3070269E-002	7,593486888541128E-001	1,000000000000000E+000
9,4171174E-002	7,647268124856073E-001	1,000000000000000E+000
9,5037952E-002	7,722532377164413E-001	1,000000000000000E+000
9,5982634E-002	7,778804314115840E-001	1,000000000000000E+000
9,7323209E-002	7,849957345364029E-001	1,000000000000000E+000
9,8158345E-002	7,906755723783556E-001	1,000000000000000E+000
9,9050604E-002	7,975603229262784E-001	1,000000000000000E+000
1,0010162E-001	8,048875574022532E-001	1,000000000000000E+000
1,0123269E-001	8,095795268503334E-001	1,000000000000000E+000
1,0210711E-001	8,156111026700188E-001	1,000000000000000E+000
1,0309085E-001	8,235779384978978E-001	1,000000000000000E+000
1,0408477E-001	8,278308605464826E-001	1,000000000000000E+000
1,0528780E-001	8,346990747377294E-001	1,000000000000000E+000
1,0615202E-001	8,399901358514199E-001	1,000000000000000E+000
1,0706379E-001	8,462871489011601E-001	1,000000000000000E+000
1,0799892E-001	8,525009846004368E-001	1,000000000000000E+000
1,0908175E-001	8,621301614782917E-001	1,000000000000000E+000
1,1020157E-001	8,671924355957286E-001	1,000000000000000E+000
1,1107215E-001	8,723436136626574E-001	1,000000000000000E+000
1,1219452E-001	8,771438420646760E-001	1,000000000000000E+000
1,1297107E-001	8,840290580669219E-001	1,000000000000000E+000
1,1420551E-001	8,892610780377401E-001	1,000000000000000E+000
1,1500479E-001	8,944444993200484E-001	1,000000000000000E+000
1,1612162E-001	9,010151737473118E-001	1,000000000000000E+000
1,1699837E-001	9,063973714494047E-001	1,000000000000000E+000
1,1802286E-001	9,125885993449239E-001	1,000000000000000E+000
1,1904354E-001	9,183016193823672E-001	1,000000000000000E+000
1,2010306E-001	9,233362963423186E-001	1,000000000000000E+000
1,2110803E-001	9,290186710034845E-001	1,000000000000000E+000
1,2215333E-001	9,336983400086574E-001	1,000000000000000E+000
1,2319756E-001	9,379922344038896E-001	1,000000000000000E+000
1,2407856E-001	9,413497669415349E-001	1,000000000000000E+000
1,2515719E-001	9,468814697530559E-001	1,000000000000000E+000
1,2605007E-001	9,488836012056332E-001	1,000000000000000E+000
1,2711383E-001	9,522780610455417E-001	1,000000000000000E+000
1,2808697E-001	9,574399766408757E-001	1,000000000000000E+000
1,2907770E-001	9,582276019371250E-001	1,000000000000000E+000
1,3015656E-001	9,608055562194870E-001	1,000000000000000E+000
1,3116725E-001	9,620510222286836E-001	1,000000000000000E+000
1,3224439E-001	9,610703617541341E-001	1,000000000000000E+000
1,3309589E-001	9,605497876182199E-001	1,000000000000000E+000
1,3420635E-001	9,567943683101099E-001	1,000000000000000E+000
1,3508819E-001	9,554222599189330E-001	1,000000000000000E+000
1,3599084E-001	9,537035742671129E-001	1,000000000000000E+000
1,3706905E-001	9,528998682896317E-001	1,000000000000000E+000
1,3818334E-001	9,540268568218586E-001	1,000000000000000E+000
1,3913310E-001	9,566481385587000E-001	1,000000000000000E+000
1,4011323E-001	9,620040507676713E-001	1,000000000000000E+000
1,4114472E-001	9,687113372298555E-001	1,000000000000000E+000
1,4209475E-001	9,746609779799122E-001	1,000000000000000E+000
1,4311029E-001	9,834715253156112E-001	1,000000000000000E+000
1,4422821E-001	9,909373342783958E-001	1,000000000000000E+000
1,4498140E-001	1,000465037094226E+000	1,000000000000000E+000
1,4609209E-001	1,008146504871545E+000	1,000000000000000E+000
1,4718133E-001	1,017582899373448E+000	1,000000000000000E+000
1,4802943E-001	1,035392261213733E+000	1,000000000000000E+000
1,4886941E-001	1,032827542266915E+000	1,000000000000000E+000
1,5013187E-001	1,045178631941479E+000	1,000000000000000E+000
1,5111689E-001	1,052627221784659E+000	1,000000000000000E+000
1,5206368E-001	1,061166692214712E+000	1,000000000000000E+000
1,5305190E-001	1,070193796418613E+000	1,000000000000000E+000
1,5402138E-001	1,078003805958566E+000	1,000000000000000E+000
1,5517159E-001	1,086140429394117E+000	1,000000000000000E+000
1,5601414E-001	1,094584603483478E+000	1,000000000000000E+000
1,5865602E-001	1,110036006292851E+000	1,000000000000000E+000
1,6119628E-001	1,126734301551352E+000	1,000000000000000E+000
1,6224943E-001	1,132814651769071E+000	1,000000000000000E+000
1,6321300E-001	1,141252024306196E+000	1,000000000000000E+000
1,6421627E-001	1,148449391126634E+000	1,000000000000000E+000
1,6523907E-001	1,156246169366776E+000	1,000000000000000E+000
1,6627842E-001	1,164104445113079E+000	1,000000000000000E+000
1,6722184E-001	1,171476859599355E+000	1,000000000000000E+000
1,6824132E-001	1,184610372823155E+000	1,000000000000000E+000
1,6927207E-001	1,185527943592106E+000	1,000000000000000E+000
1,7022204E-001	1,193856104173594E+000	1,000000000000000E+000
1,7122787E-001	1,200018193365800E+000	1,000000000000000E+000
1,7226765E-001	1,207749098849801E+000	1,000000000000000E+000
1,7320171E-001	1,215368714907939E+000	1,000000000000000E+000
1,7424701E-001	1,221129810230604E+000	1,000000000000000E+000
1,7525367E-001	1,226885562866107E+000	1,000000000000000E+000
1,7622979E-001	1,234052203492162E+000	1,000000000000000E+000
1,7724091E-001	1,239444149554608E+000	1,000000000000000E+000
1,7825754E-001	1,244092463826145E+000	1,000000000000000E+000
1,7925082E-001	1,250246073843710E+000	1,000000000000000E+000
1,8023351E-001	1,252742071325587E+000	1,000000000000000E+000
1,8129133E-001	1,255738751445380E+000	1,000000000000000E+000
1,8225895E-001	1,257167661148642E+000	1,000000000000000E+000
1,8319914E-001	1,259258424656263E+000	1,000000000000000E+000
1,8424402E-001	1,258987948401941E+000	1,000000000000000E+000
1,8526386E-001	1,259202260834478E+000	1,000000000000000E+000
1,8625799E-001	1,259320007119745E+000	1,000000000000000E+000
1,8727484E-001	1,256856802437047E+000	1,000000000000000E+000
1,8829446E-001	1,250014752770467E+000	1,000000000000000E+000
1,8921241E-001	1,244269625387268E+000	1,000000000000000E+000
1,9028974E-001	1,232445119880146E+000	1,000000000000000E+000
1,9122955E-001	1,221590187193620E+000	1,000000000000000E+000
1,9219863E-001	1,212761288922700E+000	1,000000000000000E+000
1,9323567E-001	1,205484383325612E+000	1,000000000000000E+000
1,9429158E-001	1,202461197247938E+000	1,000000000000000E+000
1,9524112E-001	1,203385114669800E+000	1,000000000000000E+000
1,9625990E-001	1,206654399943851E+000	1,000000000000000E+000
1,9722201E-001	1,213135792770323E+000	1,000000000000000E+000
1,9825773E-001	1,223000993331275E+000	1,000000000000000E+000
1,9924934E-001	1,233580151572824E+000	1,000000000000000E+000
2,0009714E-001	1,245070481828105E+000	1,000000000000000E+000
2,0038211E-001	1,249694645404816E+000	1,000000000000000E+000
2,0060064E-001	1,259547233581543E+000	1,000000000000000E+000
1,9988753E-001	1,147498967643420E+000	1,000000000000000E+000
1,9893017E-001	1,126197460004031E+000	1,000000000000000E+000
1,9796659E-001	1,113997469035288E+000	1,000000000000000E+000
1,9692908E-001	1,098737094447847E+000	1,000000000000000E+000
1,9594842E-001	1,094421830442219E+000	1,000000000000000E+000
1,9498146E-001	1,086332359661665E+000	1,000000000000000E+000
1,9400813E-001	1,078765830025080E+000	1,000000000000000E+000
1,9294351E-001	1,071054951391291E+000	1,000000000000000E+000
1,9186659E-001	1,065263103693720E+000	1,000000000000000E+000
1,9089451E-001	1,058776426129047E+000	1,000000000000000E+000
1,8990014E-001	1,052146669580709E+000	1,000000000000000E+000
1,8892108E-001	1,046214699124298E+000	1,000000000000000E+000
1,8793416E-001	1,039248611260625E+000	1,000000000000000E+000
1,8695574E-001	1,032415048322747E+000	1,000000000000000E+000
1,8595967E-001	1,023595690106354E+000	1,000000000000000E+000
1,8498041E-001	1,016011141137120E+000	1,000000000000000E+000
1,8396927E-001	1,008990906075475E+000	1,000000000000000E+000
1,8297644E-001	9,993124342420057E-001	1,000000000000000E+000
1,8196189E-001	9,922423117483667E-001	1,000000000000000E+000
1,8090174E-001	9,848985881027268E-001	1,000000000000000E+000
1,7996450E-001	9,781742963112059E-001	1,000000000000000E+000
1,7892151E-001	9,699225070265456E-001	1,000000000000000E+000
1,7791569E-001	9,641094576670906E-001	1,000000000000000E+000
1,7692305E-001	9,564198205868424E-001	1,000000000000000E+000
1,7595270E-001	9,490877323680502E-001	1,000000000000000E+000
1,7493151E-001	9,345190282393681E-001	1,000000000000000E+000
1,7395233E-001	9,320983175809232E-001	1,000000000000000E+000
1,7293252E-001	9,244755729515504E-001	1,000000000000000E+000
1,7196448E-001	9,172442440564481E-001	1,000000000000000E+000
1,7093341E-001	9,103597643164321E-001	1,000000000000000E+000
1,6996941E-001	9,028802206739801E-001	1,000000000000000E+000
1,6889100E-001	8,938317879930974E-001	1,000000000000000E+000
1,6792381E-001	8,873907115517401E-001	1,000000000000000E+000
1,6697320E-001	8,770396450224034E-001	1,000000000000000E+000
1,6593914E-001	8,672762383810353E-001	1,000000000000000E+000
1,6502503E-001	8,569410667340840E-001	1,000000000000000E+000
1,6393663E-001	8,461306689617554E-001	1,000000000000000E+000
1,6294038E-001	8,345830085066481E-001	1,000000000000000E+000
1,6194919E-001	8,238543159224916E-001	1,000000000000000E+000
1,6087547E-001	8,117720242589730E-001	1,000000000000000E+000
1,5989959E-001	7,995996006971469E-001	1,000000000000000E+000
1,5891850E-001	7,816723777602110E-001	1,000000000000000E+000
1,5795484E-001	7,714252614726638E-001	1,000000000000000E+000
1,5693715E-001	7,591902563969315E-001	1,000000000000000E+000
1,5589333E-001	7,407804370547364E-001	1,000000000000000E+000
1,5493378E-001	7,240869434446935E-001	1,000000000000000E+000
1,5390716E-001	7,047776063490270E-001	1,000000000000000E+000
1,5292980E-001	6,874953750520945E-001	1,000000000000000E+000
1,5193991E-001	6,721162181865026E-001	1,000000000000000E+000
1,5093005E-001	6,581573904905902E-001	1,000000000000000E+000
1,4991342E-001	6,478498139832620E-001	1,000000000000000E+000
1,4897555E-001	6,376355707438481E-001	1,000000000000000E+000
1,4793618E-001	6,318596181356266E-001	1,000000000000000E+000
1,4689921E-001	6,204297026205419E-001	1,000000000000000E+000
1,4592224E-001	6,218681299231166E-001	1,000000000000000E+000
1,4501917E-001	6,187854942141331E-001	1,000000000000000E+000
1,4391147E-001	6,165589206955522E-001	1,000000000000000E+000
1,4307611E-001	6,127305769672038E-001	1,000000000000000E+000
1,4197731E-001	6,110905941782732E-001	1,000000000000000E+000
1,4096279E-001	6,084121206982260E-001	1,000000000000000E+000
1,3998669E-001	6,053687911998082E-001	1,000000000000000E+000
1,3896093E-001	6,023625183540111E-001	1,000000000000000E+000
1,3802262E-001	5,994496003517735E-001	1,000000000000000E+000
1,3698836E-001	5,957093429751730E-001	1,000000000000000E+000
1,3597935E-001	5,928006619215020E-001	1,000000000000000E+000
1,3497801E-001	5,889775847705749E-001	1,000000000000000E+000
1,3395585E-001	5,850951522588757E-001	1,000000000000000E+000
1,3297124E-001	5,810642257436274E-001	1,000000000000000E+000
1,3202168E-001	5,766906271585173E-001	1,000000000000000E+000
1,3095582E-001	5,721992300823349E-001	1,000000000000000E+000
1,3000602E-001	5,673748202001097E-001	1,000000000000000E+000
1,2894291E-001	5,631465814076382E-001	1,000000000000000E+000
1,2795746E-001	5,562207795058702E-001	1,000000000000000E+000
1,2693869E-001	5,504267793666189E-001	1,000000000000000E+000
1,2594371E-001	5,465740108241661E-001	1,000000000000000E+000
1,2490839E-001	5,415374472633836E-001	1,000000000000000E+000
1,2389238E-001	5,353499068361202E-001	1,000000000000000E+000
1,2297445E-001	5,313422918940596E-001	1,000000000000000E+000
1,2190814E-001	5,254316200605702E-001	1,000000000000000E+000
1,2098172E-001	5,195485770495392E-001	1,000000000000000E+000
1,1996167E-001	5,154231783623521E-001	1,000000000000000E+000
1,1903863E-001	5,084909841728726E-001	1,000000000000000E+000
1,1796278E-001	5,031202523451723E-001	1,000000000000000E+000
1,1699709E-001	4,966113444728162E-001	1,000000000000000E+000
1,1591292E-001	4,915758571587494E-001	1,000000000000000E+000
1,1496253E-001	4,857723220613686E-001	1,000000000000000E+000
1,1394482E-001	4,793249222760387E-001	1,000000000000000E+000
1,1294048E-001	4,743106192909181E-001	1,000000000000000E+000
1,1194444E-001	4,682906761299819E-001	1,000000000000000E+000
1,1098050E-001	4,544156940343491E-001	1,000000000000000E+000
1,0990863E-001	4,535267650304993E-001	1,000000000000000E+000
1,0897012E-001	4,457576200366025E-001	1,000000000000000E+000
1,0790467E-001	4,386111610155119E-001	1,000000000000000E+000
1,0696273E-001	4,309470153724160E-001	1,000000000000000E+000
1,0593187E-001	4,231608991718128E-001	1,000000000000000E+000
1,0497977E-001	4,144147825686062E-001	1,000000000000000E+000
1,0393234E-001	4,067474569763179E-001	1,000000000000000E+000
1,0289234E-001	3,978687323008980E-001	1,000000000000000E+000
1,0198587E-001	3,901483827374053E-001	1,000000000000000E+000
9,9412888E-002	3,286040688697756E-001	1,000000000000000E+000
9,6814990E-002	3,507145730579486E-001	1,000000000000000E+000
9,5883511E-002	3,138294276367470E-001	1,000000000000000E+000
9,4995685E-002	3,172836673911674E-001	1,000000000000000E+000
9,3886904E-002	3,030157578436459E-001	1,000000000000000E+000
9,2864960E-002	2,983788348889602E-001	1,000000000000000E+000
9,1871671E-002	2,900642429788909E-001	1,000000000000000E+000
9,0776272E-002	2,852621962730257E-001	1,000000000000000E+000
8,9826077E-002	2,788568468660950E-001	1,000000000000000E+000
8,8848069E-002	2,747079389842439E-001	1,000000000000000E+000
8,7747365E-002	2,696669012204644E-001	1,000000000000000E+000
8,7071843E-002	2,664772013150589E-001	1,000000000000000E+000
8,5893027E-002	2,609623718696361E-001	1,000000000000000E+000
8,4869385E-002	2,568282984818016E-001	1,000000000000000E+000
8,3958670E-002	2,522163132929967E-001	1,000000000000000E+000
8,2954131E-002	2,482438288732554E-001	1,000000000000000E+000
8,1878893E-002	2,433518806938091E-001	1,000000000000000E+000
8,0811739E-002	2,389791059928643E-001	1,000000000000000E+000
7,9983592E-002	2,336077561420908E-001	1,000000000000000E+000
7,8914307E-002	2,293578809541135E-001	1,000000000000000E+000
7,7915058E-002	2,242755881614161E-001	1,000000000000000E+000
7,6947041E-002	2,184534588337166E-001	1,000000000000000E+000
7,5811520E-002	2,143498183512651E-001	1,000000000000000E+000
7,4777469E-002	2,092280742298400E-001	1,000000000000000E+000
7,3884584E-002	2,034750841557982E-001	1,000000000000000E+000
7,2951593E-002	1,983984148440265E-001	1,000000000000000E+000
7,1924537E-002	1,934668110916395E-001	1,000000000000000E+000
7,0923395E-002	1,866416387363437E-001	1,000000000000000E+000
6,9834583E-002	1,826534721638181E-001	1,000000000000000E+000
6,8958253E-002	1,762587125542472E-001	1,000000000000000E+000
6,7892998E-002	1,604126115303695E-001	1,000000000000000E+000
6,6847101E-002	1,672422272903435E-001	1,000000000000000E+000
6,5933630E-002	1,578200398168219E-001	1,000000000000000E+000
6,5008685E-002	1,526883284354383E-001	1,000000000000000E+000
6,3889302E-002	1,476546094701112E-001	1,000000000000000E+000
6,2951192E-002	1,406950941956091E-001	1,000000000000000E+000
6,1860889E-002	1,365902721105770E-001	1,000000000000000E+000
6,0860813E-002	1,294765834334419E-001	1,000000000000000E+000
5,9934393E-002	1,239274973502489E-001	1,000000000000000E+000
5,8972724E-002	1,185233814434876E-001	1,000000000000000E+000
5,7976041E-002	1,113261197590167E-001	1,000000000000000E+000
5,6943476E-002	1,072393365838153E-001	1,000000000000000E+000
5,5825576E-002	1,001506642723042E-001	1,000000000000000E+000
5,4938849E-002	9,395017696725616E-002	1,000000000000000E+000
5,3928368E-002	8,807884417991696E-002	1,000000000000000E+000
5,2992389E-002	8,157073441220275E-002	1,000000000000000E+000
5,1885106E-002	7,444314133479391E-002	1,000000000000000E+000
5,0954435E-002	6,954059106323662E-002	1,000000000000000E+000
4,9978130E-002	6,148981592721436E-002	1,000000000000000E+000
4,8905022E-002	5,491946737230269E-002	1,000000000000000E+000
4,7824908E-002	4,822801516274938E-002	1,000000000000000E+000
4,7006752E-002	4,127623895247895E-002	1,000000000000000E+000
4,5991588E-002	3,353987035289840E-002	1,000000000000000E+000
4,4958394E-002	2,698097200643851E-002	1,000000000000000E+000
4,3947060E-002	1,971415016386244E-002	1,000000000000000E+000
4,2980917E-002	2,742431126534939E-003	1,000000000000000E+000
4,1908920E-002	5,969337738346507E-003	1,000000000000000E+000
4,0958300E-002	-7,780353765257209E-003	1,000000000000000E+000
3,9943781E-002	-1,180171285038029E-002	1,000000000000000E+000
3,8882136E-002	-2,196841485662535E-002	1,000000000000000E+000
3,7915166E-002	-2,784918697499139E-002	1,000000000000000E+000
3,6888544E-002	-3,466290609018555E-002	1,000000000000000E+000
3,5926037E-002	-4,195347741673072E-002	1,000000000000000E+000
3,5016384E-002	-4,802904762457016E-002	1,000000000000000E+000
3,3919077E-002	-5,294973061730451E-002	1,000000000000000E+000
3,2894369E-002	-6,133517513970010E-002	1,000000000000000E+000
3,1995542E-002	-6,410356612953658E-002	1,000000000000000E+000
3,1006284E-002	-7,122606887585559E-002	1,000000000000000E+000
2,9853571E-002	-7,679508344477215E-002	1,000000000000000E+000
2,8946467E-002	-8,203728239621100E-002	1,000000000000000E+000
2,7836844E-002	-8,832916600577913E-002	1,000000000000000E+000
2,7023358E-002	-9,374538088579534E-002	1,000000000000000E+000
2,5999075E-002	-1,002102196798654E-001	1,000000000000000E+000
2,4911104E-002	-1,053087383237044E-001	1,000000000000000E+000
2,3995508E-002	-1,098517071287559E-001	1,000000000000000E+000
2,2925159E-002	-1,170460010050896E-001	1,000000000000000E+000
2,1925287E-002	-1,223459900227476E-001	1,000000000000000E+000
2,1060638E-002	-1,271652007708322E-001	1,000000000000000E+000
1,9942952E-002	-1,344422098611371E-001	1,000000000000000E+000
1,8850312E-002	-1,394149612557758E-001	1,000000000000000E+000
1,7980143E-002	-1,449324444272659E-001	1,000000000000000E+000
1,6985286E-002	-1,608732351386503E-001	1,000000000000000E+000
1,5821433E-002	-1,551466399493311E-001	1,000000000000000E+000
1,4997544E-002	-1,657048415315026E-001	1,000000000000000E+000
1,3821477E-002	-1,690896355883318E-001	1,000000000000000E+000
1,3019028E-002	-1,766509410356063E-001	1,000000000000000E+000
1,1985829E-002	-1,816798952770311E-001	1,000000000000000E+000
1,0937131E-002	-1,879028477447311E-001	1,000000000000000E+000
1,0025993E-002	-1,944736299467169E-001	1,000000000000000E+000
8,9847278E-003	-1,994809488403710E-001	1,000000000000000E+000
7,9727536E-003	-2,057149414387015E-001	1,000000000000000E+000
6,9181137E-003	-2,120430913184659E-001	1,000000000000000E+000
6,0647167E-003	-2,168408781290054E-001	1,000000000000000E+000
4,9425703E-003	-2,240170426666730E-001	1,000000000000000E+000
3,9995899E-003	-2,301150890869179E-001	1,000000000000000E+000
2,9494076E-003	-2,355437001420386E-001	1,000000000000000E+000
1,9425307E-003	-2,420417324691595E-001	1,000000000000000E+000
8,9022546E-004	-2,485993723126332E-001	1,000000000000000E+000
-1,2429377E-004	-2,538571832701564E-001	1,000000000000000E+000
-1,0857430E-003	-2,603676246168711E-001	1,000000000000000E+000
-2,0057976E-003	-2,659799876467641E-001	1,000000000000000E+000
-2,9831678E-003	-2,731159716948035E-001	1,000000000000000E+000
-4,2061480E-003	-2,786155215257571E-001	1,000000000000000E+000
-5,0637918E-003	-2,844476209849942E-001	1,000000000000000E+000
-6,0362788E-003	-2,904790730163862E-001	1,000000000000000E+000
-7,0100403E-003	-2,971548423843633E-001	1,000000000000000E+000
-7,9871984E-003	-3,018931328939889E-001	1,000000000000000E+000
-9,0161059E-003	-3,132274265194086E-001	1,000000000000000E+000
-1,0157159E-002	-3,171097653555781E-001	1,000000000000000E+000
-1,1042400E-002	-3,225945750665327E-001	1,000000000000000E+000
-1,2085576E-002	-3,289586991175195E-001	1,000000000000000E+000
-1,3196048E-002	-3,337746158811363E-001	1,000000000000000E+000
-1,4013781E-002	-3,395544203360448E-001	1,000000000000000E+000
-1,4963343E-002	-3,452805820335105E-001	1,000000000000000E+000
-1,5923304E-002	-3,513810811564317E-001	1,000000000000000E+000
-1,7038872E-002	-3,569593254166339E-001	1,000000000000000E+000
-1,8118775E-002	-3,624462599659140E-001	1,000000000000000E+000
-1,9048592E-002	-3,688947863928556E-001	1,000000000000000E+000
-1,9990087E-002	-3,744014382828018E-001	1,000000000000000E+000
-2,1005457E-002	-3,813441099288551E-001	1,000000000000000E+000
-2,1955445E-002	-3,865124792533194E-001	1,000000000000000E+000
-2,3018148E-002	-3,936410417728533E-001	1,000000000000000E+000
-2,4125012E-002	-3,990315917568887E-001	1,000000000000000E+000
-2,5039546E-002	-4,069166273758213E-001	1,000000000000000E+000
-2,6032837E-002	-4,118756886778612E-001	1,000000000000000E+000
-2,7116137E-002	-4,178542381980339E-001	1,000000000000000E+000
-2,7947245E-002	-4,248759030209213E-001	1,000000000000000E+000
-2,9001461E-002	-4,305540291695942E-001	1,000000000000000E+000
-3,0087732E-002	-4,359582535301634E-001	1,000000000000000E+000
-3,1138126E-002	-4,433775481043587E-001	1,000000000000000E+000
-3,1872440E-002	-4,484547531076988E-001	1,000000000000000E+000
-3,2928143E-002	-4,552356060594303E-001	1,000000000000000E+000
-3,4005284E-002	-4,608367731173826E-001	1,000000000000000E+000
-3,4970339E-002	-4,680022895336143E-001	1,000000000000000E+000
-3,6028810E-002	-4,827522554227865E-001	1,000000000000000E+000
-3,7045836E-002	-4,775695697042250E-001	1,000000000000000E+000
-3,8070329E-002	-4,877182504213926E-001	1,000000000000000E+000
-3,9086334E-002	-4,923954655726730E-001	1,000000000000000E+000
-3,9969668E-002	-4,982189721841781E-001	1,000000000000000E+000
-4,1001596E-002	-5,049087423313807E-001	1,000000000000000E+000
-4,2081282E-002	-5,098136213297630E-001	1,000000000000000E+000
-4,2909421E-002	-5,160448680528340E-001	1,000000000000000E+000
-4,3889549E-002	-5,224450731960406E-001	1,000000000000000E+000
-4,5171756E-002	-5,284204726728312E-001	1,000000000000000E+000
-4,6016660E-002	-5,341175133879799E-001	1,000000000000000E+000
-4,6989150E-002	-5,407025752485595E-001	1,000000000000000E+000
-4,7993056E-002	-5,462294028451034E-001	1,000000000000000E+000
-4,9038779E-002	-5,521281877946498E-001	1,000000000000000E+000
-5,0000865E-002	-5,576427530807733E-001	1,000000000000000E+000
-5,1042557E-002	-5,629557390800777E-001	1,000000000000000E+000
-5,1947325E-002	-5,694195178026966E-001	1,000000000000000E+000
-5,2972462E-002	-5,751760072178294E-001	1,000000000000000E+000
-5,4057669E-002	-5,810427152448208E-001	1,000000000000000E+000
-5,4948643E-002	-5,868337800105392E-001	1,000000000000000E+000
-5,5837281E-002	-5,936475594838448E-001	1,000000000000000E+000
-5,6909118E-002	-5,974773349136928E-001	1,000000000000000E+000
-5,7961848E-002	-6,043531977468053E-001	1,000000000000000E+000
-5,8914382E-002	-6,093726739183873E-001	1,000000000000000E+000
-5,9993003E-002	-6,155550337086080E-001	1,000000000000000E+000
-6,0897570E-002	-6,195519342501115E-001	1,000000000000000E+000
-6,2057279E-002	-6,257976278559186E-001	1,000000000000000E+000
-6,2850066E-002	-6,311263556385187E-001	1,000000000000000E+000
-6,4021334E-002	-6,423249344030975E-001	1,000000000000000E+000
-6,4933956E-002	-6,399142179224218E-001	1,000000000000000E+000
-6,5995812E-002	-6,465785327470943E-001	1,000000000000000E+000
-6,6971280E-002	-6,502071992597607E-001	1,000000000000000E+000
